,企业名称,被投资企业名称,投资比例
8,海南民生管道燃气有限公司,海南林内民生燃具厨卫销售有限公司,50%
9,海南民生管道燃气有限公司,海口市地下综合管廊投资管理有限公司,2.11864%
10,海南民生管道燃气有限公司,海南民生城乡燃气有限公司,50%
0,海南泉溢食品有限公司,海南泉溢房地产有限公司,100%
0,海南洋浦海发面粉有限公司,海南万泉农产品批发市场有限公司,90%
1,海南洋浦海发面粉有限公司,海南华晟幸福实业有限公司,100%
2,海南洋浦海发面粉有限公司,海南华光天盛实业有限公司,100%
0,海南海力制药有限公司,海南海力医生药业集团有限公司,100%
1,海南海力制药有限公司,海南海力医生集团（安徽）中药饮片有限公司,100%
0,海南海虹化纤工业有限公司,海南海虹资产管理有限公司,0.3%
0,海南照丰水产有限公司,广西西河食品有限公司,100%
0,海南爱科制药有限公司,洋浦爱科医药有限责任公司,95%
1,海南爱科制药有限公司,海南雨林山泉食品有限公司,100%
2,海南爱科制药有限公司,深圳涵金三号投资中心（有限合伙）,1.79179%
3,海南爱科制药有限公司,海南爱科椰业集团有限公司,-
0,海南玉柴机器有限公司,琼海玉柴服务有限公司,100%
1,海南玉柴机器有限公司,浙江海齿机器有限责任公司,100%
0,海南碧凯药业有限公司,海南碧凯医药有限公司,100%
0,海南福山油田勘探开发有限公司,三亚福山油田管道燃气有限责任公司,100%
0,海南立昇净水科技实业有限公司,武汉善微斯技术服务有限公司,100%
1,海南立昇净水科技实业有限公司,苏州立升净水科技有限公司,100%
2,海南立昇净水科技实业有限公司,南宁市立嘉净水科技有限公司,100%
3,海南立昇净水科技实业有限公司,海南立昇智慧水务有限公司,100%
4,海南立昇净水科技实业有限公司,西安市立升净水科技有限公司,100%
5,海南立昇净水科技实业有限公司,重庆立升智慧水务科技有限公司,100%
6,海南立昇净水科技实业有限公司,上海立昇净水设备有限公司,90%
7,海南立昇净水科技实业有限公司,深圳市立昇净水科技有限公司,99%
8,海南立昇净水科技实业有限公司,深圳市立升水务咨询管理有限公司,75%
9,海南立昇净水科技实业有限公司,重庆市重科立升净水科技有限公司,49%
10,海南立昇净水科技实业有限公司,深圳市微梦投资发展有限公司,100%
11,海南立昇净水科技实业有限公司,常熟市海晟电器股份有限公司,42%
12,海南立昇净水科技实业有限公司,广东立昇智水科技实业有限公司,46%
13,海南立昇净水科技实业有限公司,深圳市英尼克电器有限公司,4.85577%
14,海南立昇净水科技实业有限公司,江苏高朗环境技术有限公司,20%
15,海南立昇净水科技实业有限公司,陕西省水务集团水处理设备股份有限公司,34%
16,海南立昇净水科技实业有限公司,江苏优联环境发展有限公司,2.45%
17,海南立昇净水科技实业有限公司,北京中冠汇新科技有限公司,20%
18,海南立昇净水科技实业有限公司,海南立升净水设备有限公司,-
0,海南省莺歌海盐场,海南古韵老盐文化产品开发有限公司,100%
1,海南省莺歌海盐场,海南省莺歌海盐场劳动服务公司,100%
2,海南省莺歌海盐场,海南发控旅游产品销售有限公司,100%
3,海南省莺歌海盐场,海南海控盐恬文旅管理有限公司,40%
0,海南赛诺实业有限公司,海南世纬传感科技有限公司,100%
1,海南赛诺实业有限公司,海南现代高科实业有限公司,60%
2,海南赛诺实业有限公司,海南绿藻世界生物科技有限公司,46.96133%
3,海南赛诺实业有限公司,海南海达丰实业有限公司,51%
0,海南赞邦制药有限公司,海南海邦药业有限公司,100%
0,海南通用三洋药业有限公司,湖北通用药业有限公司,51%
0,海南通用同盟药业有限公司,海南通用同盟医药有限公司,99.02281%
1,海南通用同盟药业有限公司,江苏大同盟制药有限公司,100%
2,海南通用同盟药业有限公司,鲲鱼健康药业江苏有限公司,65%
0,海南金海浆纸业有限公司,洋浦金港置业有限公司,100%
1,海南金海浆纸业有限公司,国开思远（北京）投资基金有限公司,1.97628%
0,海口奇力制药有限公司,海口奇力健康食品有限公司,100%
1,海口奇力制药有限公司,广西宜众制药有限公司,52%
2,海口奇力制药有限公司,奇力（澄迈）健康产业有限公司,100%
3,海口奇力制药有限公司,海南齐圣生物制药有限公司,100%
0,海城市三合畜禽有限公司,海城三合集团新台子粮食储备有限公司,80%
1,海城市三合畜禽有限公司,海城市三合经贸有限公司,90%
2,海城市三合畜禽有限公司,海城三合集团高坨粮食储备有限公司,80%
3,海城市三合畜禽有限公司,鞍山市正兴塑编有限公司,80%
4,海城市三合畜禽有限公司,海城市银源企业管理有限公司,10%
5,海城市三合畜禽有限公司,海城市三合市场服务有限公司,90%
0,海城利奇碳材有限公司,辽宁利奇新材料有限公司,100%
0,海城市华林矿业集团有限公司,海城市华林运输有限公司,50%
1,海城市华林矿业集团有限公司,海城市牌楼镇红旗镁砂矿有限公司,51.16279%
2,海城市华林矿业集团有限公司,海城市国田矿业有限公司,51%
0,海城后英生物工程有限公司,海城胜欣生物工程有限公司,70%
0,海城市后英经贸集团有限公司,后英集团海城市高新技术产品有限公司,90%
1,海城市后英经贸集团有限公司,海城市家龙新型材料开发有限公司,90%
2,海城市后英经贸集团有限公司,大连高新园区后英科技小额贷款有限公司,100%
3,海城市后英经贸集团有限公司,后英集团海城市投资管理有限公司,100%
4,海城市后英经贸集团有限公司,后英集团海城市水泉滑石矿有限公司,90.90909%
5,海城市后英经贸集团有限公司,后英集团海城市城建园林绿化有限公司,98%
6,海城市后英经贸集团有限公司,后英集团海城市兴海耐火材料有限公司,99.8%
7,海城市后英经贸集团有限公司,海城市特新耐火材料有限公司,90%
8,海城市后英经贸集团有限公司,后英集团海城市尾矿加工有限公司,99.80583%
9,海城市后英经贸集团有限公司,后英集团鞍山活龙矿业有限公司,90.5%
10,海城市后英经贸集团有限公司,海城市后英顺达耐火有限公司,90%
11,海城市后英经贸集团有限公司,海城市福海高档滑石有限公司,90%
12,海城市后英经贸集团有限公司,海城市后英运输有限公司,90%
13,海城市后英经贸集团有限公司,后英集团海城市晨光测绘有限公司,90%
14,海城市后英经贸集团有限公司,后英集团鞍山文化产业有限公司,90%
15,海城市后英经贸集团有限公司,海城市水泉滑石矿业有限责任公司,90%
16,海城市后英经贸集团有限公司,海城松泉滑石有限公司,90%
17,海城市后英经贸集团有限公司,后英集团海城市温馨物业有限公司,80%
18,海城市后英经贸集团有限公司,海城市后英耐火材料有限公司,90%
19,海城市后英经贸集团有限公司,后英集团海城市科研有限公司,80%
20,海城市后英经贸集团有限公司,后英集团海城市房屋开发有限公司,80%
21,海城市后英经贸集团有限公司,后英集团鞍山胜贸建材有限公司,80%
22,海城市后英经贸集团有限公司,后英集团鞍山建材检测有限公司,80%
23,海城市后英经贸集团有限公司,后英集团海城市爱心物业有限公司,80%
24,海城市后英经贸集团有限公司,后英集团海城市水泉高档滑石有限公司,80%
25,海城市后英经贸集团有限公司,后英集团海城车辆维修有限公司,80%
26,海城市后英经贸集团有限公司,后英集团海城市温馨物业有限公司,80%
27,海城市后英经贸集团有限公司,后英集团海城市馨悦物业有限公司,80%
28,海城市后英经贸集团有限公司,海城市美好环保设备制造有限公司,80%
29,海城市后英经贸集团有限公司,海城智胜镁制品有限公司,70%
30,海城市后英经贸集团有限公司,后英集团海城市建筑材料有限公司,80%
31,海城市后英经贸集团有限公司,后英集团海城市热力有限公司,80%
32,海城市后英经贸集团有限公司,辽宁后英冶金耐火研究设计院有限公司,80%
33,海城市后英经贸集团有限公司,沈阳金融商贸开发区后英科技小额贷款有限公司,70%
34,海城市后英经贸集团有限公司,海城市后英保健品有限公司,80%
35,海城市后英经贸集团有限公司,后英集团海城市建筑工程有限公司,78%
36,海城市后英经贸集团有限公司,后英集团鞍山市胜途新能源有限公司,80%
37,海城市后英经贸集团有限公司,海城市美好环保设备制造有限公司,80%
38,海城市后英经贸集团有限公司,海城市晨英燃气有限公司,24%
39,海城市后英经贸集团有限公司,后英集团海城市环保耐材有限公司,10.2%
40,海城市后英经贸集团有限公司,后英集团海城市耐火材料有限公司,55%
41,海城市后英经贸集团有限公司,海城市后英小额贷款有限公司,40%
42,海城市后英经贸集团有限公司,后英融资租赁（大连）有限公司,10%
43,海城市后英经贸集团有限公司,中石油辽河油田海城后英燃气有限公司,20%
44,海城市后英经贸集团有限公司,后英集团海城市环保科技有限公司,55.56%
45,海城市后英经贸集团有限公司,辽宁海城金海村镇银行股份有限公司,8.69565%
46,海城市后英经贸集团有限公司,海城市海英高级耐火材料有限公司,65%
47,海城市后英经贸集团有限公司,鞍山盛盟煤气化有限公司,30%
48,海城市后英经贸集团有限公司,辽宁菱镁矿业有限公司,0.97989%
49,海城市后英经贸集团有限公司,后英集团海城市龙兴物流有限公司,3%
50,海城市后英经贸集团有限公司,后英集团鞍山市鞍千钢铁有限公司,1%
51,海城市后英经贸集团有限公司,后英集团鞍山市千山乾晨再生资源有限公司,5%
0,海城市塑料包装有限公司,海城市宇洋典当有限公司,41%
0,海城市峰驰耐火材料总公司,辽宁菱镁矿业有限公司,0.51573%
1,海城市峰驰耐火材料总公司,海城市峰驰设备租赁有限公司,100%
2,海城市峰驰耐火材料总公司,海城市峰驰进出口有限公司,90%
3,海城市峰驰耐火材料总公司,辽宁科大中驰镁建材科技有限公司,60%
4,海城市峰驰耐火材料总公司,海城峰驰经贸有限公司,100%
5,海城市峰驰耐火材料总公司,辽宁德会矿业有限公司,30%
0,海城市庆利石粉厂,海城新兴装饰材料有限公司,54.71014%
0,海城正丰牧业有限公司,海城市正丰小额贷款有限公司,20%
0,海城正昌工业有限公司,海城光政房地产开发有限公司,100%
0,海城市海芳纺织品有限公司,白山市海方纺织有限公司,100%
0,海城市牌楼镁矿公司,海城市牌楼镁矿进出口有限公司,65%
0,海城市牌楼镇镁质材料厂,海城青山镁砂有限公司,75%
0,海城市盛利饲料有限公司,鞍山众诚食品研发有限公司,40%
1,海城市盛利饲料有限公司,鞍山市吉百信禽业有限公司,16.66667%
2,海城市盛利饲料有限公司,鞍山众盛食品有限公司,55.0055%
3,海城市盛利饲料有限公司,大连期现一家资讯有限公司,7.5%
0,海城市盛海针织厂,沈阳鸿程服饰有限公司,10.71429%
0,海城市石油机械制造有限公司,辽宁方大融资租赁有限公司,100%
1,海城市石油机械制造有限公司,吉林亿达钻探工程有限公司,60%
2,海城市石油机械制造有限公司,中环联（徐州）环保产业基金管理中心,17%
3,海城市石油机械制造有限公司,辽宁石油机械制造有限公司,100%
4,海城市石油机械制造有限公司,辽宁巨鑫能源开发有限公司,100%
5,海城市石油机械制造有限公司,买卖城有限公司,100%
6,海城市石油机械制造有限公司,辽宁瑞丰专用车制造有限公司,100%
7,海城市石油机械制造有限公司,辽宁海洋钻探装备有限公司,7.27273%
8,海城市石油机械制造有限公司,鞍山农村商业银行股份有限公司,10%
0,海城市第一水泥有限公司,海城华油天瑞环保科技有限公司,20%
1,海城市第一水泥有限公司,海城华瑞金圆环境科技有限公司,10%
0,海城市第一铆焊厂,沈阳同泽企业管理中心合伙企业（有限合伙）,4.53128%
0,海城市线材厂,海城市海鑫煤炭市场,100%
0,海城市自来水公司,海城市自来水管道安装维修有限公司,98%
1,海城市自来水公司,海城市宏达自来水材料有限公司,100%
0,海城市英落镁碳砖厂,海城英鸣特种耐火材料有限公司,89.78102%
0,海城市西洋耐火材料有限公司,海城西洋冷轧有限公司,70%
1,海城市西洋耐火材料有限公司,额尔古纳西洋矿业有限公司,100%
2,海城市西洋耐火材料有限公司,鞍山西洋鼎洋矿业有限公司,70%
3,海城市西洋耐火材料有限公司,海城市西洋进出口有限公司,100%
4,海城市西洋耐火材料有限公司,海南西洋不锈钢有限公司,70%
5,海城市西洋耐火材料有限公司,海城市西洋物资供销有限公司,80%
6,海城市西洋耐火材料有限公司,海城市林利设备租赁有限公司,100%
7,海城市西洋耐火材料有限公司,海城市海兴运输有限公司,50%
8,海城市西洋耐火材料有限公司,海城市西洋铁矿有限公司,60%
9,海城市西洋耐火材料有限公司,海城西洋冷轧有限公司,70%
0,海城市金源矿业有限公司,辽宁菱镁矿业有限公司,0.20629%
0,海城市鑫达矿业有限公司,海城市鑫华矿产品筛选有限公司,7.5%
1,海城市鑫达矿业有限公司,辽宁鑫诚高分子新材料科技有限公司,90%
2,海城市鑫达矿业有限公司,海城市诚祥矿产品有限公司,58%
3,海城市鑫达矿业有限公司,海城鑫富士矿产有限公司,100%
4,海城市鑫达矿业有限公司,辽宁鑫骏滑石贸易有限公司,60%
5,海城市鑫达矿业有限公司,海城市鑫硕矿石精选有限公司,80%
0,海城市银峰铁塔有限公司,海城银峰钢管塔有限公司,80%
1,海城市银峰铁塔有限公司,海城银峰风电设备有限公司,98.57143%
2,海城市银峰铁塔有限公司,辽宁海城金海村镇银行股份有限公司,8.69565%
0,海城镁矿耐火材料总厂,海城镁矿耐火材料总厂招待所,100%
1,海城镁矿耐火材料总厂,海城镁矿耐火材料总厂轻烧镁厂,100%
2,海城镁矿耐火材料总厂,海城镁矿耐火材料总厂化工厂,100%
3,海城镁矿耐火材料总厂,海城镁矿学校耐火材料厂,100%
4,海城镁矿耐火材料总厂,海城市福鑫菱镁科技有限公司,100%
5,海城镁矿耐火材料总厂,鞍山市海镁国际贸易有限公司,100%
6,海城镁矿耐火材料总厂,海城市精镁物资经营部,100%
7,海城镁矿耐火材料总厂,海城镁矿集团矿产资源综合利用有限公司,100%
8,海城镁矿耐火材料总厂,海城镁矿集团修建工程有限公司,100%
9,海城镁矿耐火材料总厂,海城镁矿耐火材料总厂出口包装厂,100%
10,海城镁矿耐火材料总厂,海城镁矿益民镁质材料厂,100%
11,海城镁矿耐火材料总厂,海城镁矿学校耐火材料厂,100%
12,海城镁矿耐火材料总厂,海城市世纪镁质材料厂,100%
13,海城镁矿耐火材料总厂,海城镁矿集团晟鑫化检验服务有限公司,100%
14,海城镁矿耐火材料总厂,海城镁矿集团矿产品销售有限公司,100%
15,海城镁矿耐火材料总厂,海城镁矿集团兴鹤餐饮服务有限公司,100%
16,海城镁矿耐火材料总厂,海城金地矿业有限公司,95%
17,海城镁矿耐火材料总厂,海城镁矿耐火材料总厂出口包装厂,100%
18,海城镁矿耐火材料总厂,海城镁矿耐火材料总厂福利建材厂,100%
19,海城镁矿耐火材料总厂,海城镁矿耐火材料总厂液化气站,100%
20,海城镁矿耐火材料总厂,海城市海镁货运服务有限公司,100%
21,海城镁矿耐火材料总厂,海城镁矿集团销售有限公司,100%
22,海城镁矿耐火材料总厂,海城镁矿集团研究有限公司,100%
23,海城镁矿耐火材料总厂,海城市健行菱镁新材料科技有限公司,65%
24,海城镁矿耐火材料总厂,辽宁镁晶建材科技有限公司,49%
25,海城镁矿耐火材料总厂,辽宁省县域工业园区产业发展投资基金合伙企业（有限合伙）,49.20635%
26,海城镁矿耐火材料总厂,亨特利（海城）镁矿有限公司,11.92879%
27,海城镁矿耐火材料总厂,辽宁菱镁矿业有限公司,6.03404%
28,海城镁矿耐火材料总厂,海城市海英高级耐火材料有限公司,35%
0,海宁万盛沙发有限公司,海宁永盛投资开发有限公司,93.92097%
0,海宁市万路针织有限公司,海宁袜业实业有限公司,7%
0,海宁市万达丝绸有限公司,海宁瑞昌纺织有限公司,50%
0,海宁上通优必胜轴承有限公司,常山县鑫龙轴承有限公司,45.99999%
0,海宁市丝华布艺织造有限公司,浙江海宁农村商业银行股份有限公司,0.16619%
0,海宁市中大塑业有限公司,海宁市申佳物资有限公司,51%
1,海宁市中大塑业有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市丰宇皮业有限公司,海宁市鹏欣服饰有限公司,100%
0,海宁市丰达电子有限公司,浙江先丰电子科技有限公司,90%
0,海宁市之江造纸有限公司,海宁合力置业有限公司,4.8192%
1,海宁市之江造纸有限公司,浙江海宁农村商业银行股份有限公司,-
2,海宁市之江造纸有限公司,海宁市荣伟水产养殖专业合作社,10%
0,海宁市亚星花色丝有限公司,四川明悦纺织有限公司,100%
0,海宁亚润袜业有限公司,海宁袜业实业有限公司,15%
1,海宁亚润袜业有限公司,安徽亚润袜业有限公司,100%
2,海宁亚润袜业有限公司,浙江品至标工程科技股份有限公司,10%
0,海宁亿诚五金有限公司,哥洛尼五金（浙江）股份有限公司,10%
0,海宁伟龙印染有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市佳丝丽丝业有限公司,海宁康发纺织品有限公司,59%
0,海宁修川制衣有限公司,海宁修川贸易有限公司,60%
0,海宁光大布业有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁光宇布业有限公司,浙江德西瑞无纺科技有限公司,32%
0,海宁市光明蔬菜有限公司,浙江海宁农村商业银行股份有限公司,-
0,海宁市全球灯布锁业有限公司,海宁合力置业有限公司,4.8192%
0,海宁凤鸣叶绿素有限公司,海宁合力置业有限公司,2.4098%
0,海宁市加平机械有限公司,海宁利天贸易有限公司,75%
0,海宁市华升包装有限公司,上海箱聚科技股份有限公司,9%
1,海宁市华升包装有限公司,箱聚（天津）科技有限公司,10%
0,海宁市华南机械有限公司,浙江海宁农村商业银行股份有限公司,0.13884%
0,海宁华泰皮革有限公司,海宁安信企业管理有限公司,16.66667%
0,海宁市华清包装材料有限公司,海宁市莱特绣品有限公司,40%
0,海宁市华立实业有限公司,海宁立上进出口有限公司,100%
1,海宁市华立实业有限公司,海宁丰格纺织有限公司,50%
2,海宁市华立实业有限公司,浙江德西瑞无纺科技有限公司,16.93548%
0,海宁市华阳制衣有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市华雁皮业有限公司,海宁合力置业有限公司,2.4098%
1,海宁市华雁皮业有限公司,浙江海宁农村商业银行股份有限公司,-
0,海宁市博旺布艺织造有限公司,浙江海宁农村商业银行股份有限公司,0.13884%
0,海宁市双飞布业有限公司,海宁市海之泰家纺有限公司,50%
0,海宁双鹰鸿业皮服有限公司,江西双顺皮革有限公司,100%
0,海宁市叶氏袜业有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市周氏纺织有限公司,浙江周氏染整有限公司,98.33333%
1,海宁市周氏纺织有限公司,浙江东逸新材料有限公司,100%
2,海宁市周氏纺织有限公司,浙江东逸新能源科技有限公司,100%
0,海宁市和平化工有限公司,云南岩承科技有限公司,45.59215%
1,海宁市和平化工有限公司,云南省陆良和平科技有限公司,100%
2,海宁市和平化工有限公司,浙江海宁农村商业银行股份有限公司,0.12516%
0,海宁市嘉艺制衣有限公司,商丘嘉艺时装有限公司,75%
0,海宁市天一纺织有限公司,海宁市群乐丝绸印染有限公司,100%
1,海宁市天一纺织有限公司,浙江楚和觉色服饰有限公司,49%
2,海宁市天一纺织有限公司,浙江思宏美缂科技有限公司,50%
3,海宁市天一纺织有限公司,浙江菁华宝裳科技有限公司,34%
0,海宁市天宇基布有限公司,浙江光隆能源科技股份有限公司,13.33%
1,海宁市天宇基布有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
2,海宁市天宇基布有限公司,海宁鸿丰小额贷款股份有限公司,-
0,海宁宇力袜业有限公司,集彩（浙江）商贸有限公司,100%
0,海宁市宇邦丝绸有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
1,海宁市宇邦丝绸有限公司,浙江宇邦进出口有限公司,100%
0,海宁市宏源无纺布业有限公司,浙江长源锦纶科技有限公司,100%
0,海宁宝圆染化有限公司,海宁宝星纺织原料有限公司,10%
1,海宁宝圆染化有限公司,句容龙山湖体育旅游休闲俱乐部有限公司,100%
2,海宁宝圆染化有限公司,浙江太平洋大酒店有限公司,24.5%
3,海宁宝圆染化有限公司,杭州禹泉共赢股权投资合伙企业（有限合伙）,5.6802%
4,海宁宝圆染化有限公司,杭州禹圆智行股权投资合伙企业（有限合伙）,99.98%
5,海宁宝圆染化有限公司,杭州禹泉指南针股权投资合伙企业（有限合伙）,46.86768%
0,海宁市建利纺织有限公司,浙江世博置业有限公司,10%
1,海宁市建利纺织有限公司,海宁中国家纺城股份有限公司,1%
2,海宁市建利纺织有限公司,海宁宏达小额贷款股份有限公司,4.87%
0,海宁开关厂有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市弘浪纺织有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁德逸纺织有限公司,海宁高利纺织有限公司,100%
0,海宁市志达布业织造有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市恺能汽配有限公司,浙江润翔电梯科技有限公司,100%
0,海宁成元皮业有限公司,海宁民间融资服务中心有限公司,10%
1,海宁成元皮业有限公司,浙江海宁德商村镇银行股份有限公司,2.14286%
0,海宁市成达经编有限公司,浙江波罗蜜新材料有限公司,90%
0,海宁市振海针纺染整有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市捷达纺织装饰有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市新光源照明有限公司,海宁市新光源贸易有限公司,100%
0,海宁市新恒隆不锈钢制品有限公司,海宁合力置业有限公司,2.4098%
0,海宁市新时新织造有限公司,海宁市乐基贸易有限公司,100%
0,海宁新纪元钢管制造有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市新艺机电有限公司,海宁新艺精密机械科技有限公司,100%
0,海宁日新保护材料实业有限公司,浙江赢海建设有限公司,20%
0,海宁市春晟经编有限公司,浙江物产经编供应链有限公司,5.71429%
1,海宁市春晟经编有限公司,海宁鸿丰小额贷款股份有限公司,4.01%
0,海宁市欣业钢管有限公司,海宁艾斯比威机车制造有限公司,90%
1,海宁市欣业钢管有限公司,海宁市宝汇金属制品有限公司,38.88889%
0,海宁市欣河水泥有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
1,海宁市欣河水泥有限公司,海宁市嘉海混凝土股份有限公司,68%
0,海宁市欧师达经编有限公司,浙江欧师达新材料有限公司,5%
1,海宁市欧师达经编有限公司,海宁市欧师达染整有限公司,5%
0,海宁市欧梦服饰有限公司,浙江海宁农村商业银行股份有限公司,0.13884%
0,海宁市正扬轴承有限公司,海宁市浩尔特轴承有限公司,30%
0,海宁市正达经编有限公司,海宁市乾潮投资有限公司,36%
1,海宁市正达经编有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
2,海宁市正达经编有限公司,浙江芯能光伏科技股份有限公司,13.98%
0,海宁市永丽经编有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁永力化工有限公司,海宁永力电热科技有限公司,100%
1,海宁永力化工有限公司,海宁永力化工供销有限公司,80%
2,海宁永力化工有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
3,海宁永力化工有限公司,海宁永力新材料有限公司,100%
0,海宁海橡集团有限公司,海宁海橡集团进出口有限公司,100%
1,海宁海橡集团有限公司,浙江海橡实业有限公司,100%
2,海宁海橡集团有限公司,嘉兴银行股份有限公司,0.98495%
3,海宁海橡集团有限公司,海宁鸿丰小额贷款股份有限公司,5.38%
4,海宁海橡集团有限公司,海宁经开融诚供应链有限公司,10%
0,海宁海橡鞋材有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
1,海宁海橡鞋材有限公司,湖州睿道股权投资合伙企业（有限合伙）,33.65385%
0,海宁海潮塑业有限公司,海宁合力置业有限公司,2.4098%
0,海宁市海潮实业有限公司,浙江海宁农村商业银行股份有限公司,0.41444%
0,海宁市海纳家纺有限公司,浙江海宁德商村镇银行股份有限公司,10%
0,海宁市海达经编有限公司,海宁市海大纺织品有限公司,100%
0,海宁市海龙化学有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市玉龙布艺有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
1,海宁市玉龙布艺有限公司,海宁市嘉航投资管理咨询有限公司,33.33333%
0,海宁市环游纺织有限公司,海宁市利奥贸易有限公司,40%
0,海宁由拳铁路器材有限公司,海宁永晟磁业有限公司,32.608%
0,海宁市盛星经编有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
1,海宁市盛星经编有限公司,浙江物产经编供应链有限公司,3.71429%
0,海宁市积派服饰有限公司,浙江积派服饰有限公司,3.33333%
0,海宁市立达经编布业有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市粤海彩印有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市红宇化工有限公司,海宁合力置业有限公司,1.2048%
1,海宁市红宇化工有限公司,海宁市红宇进出口有限公司,100%
2,海宁市红宇化工有限公司,浙江海宁农村商业银行股份有限公司,-
0,海宁市红枫针织有限公司,海宁袜业实业有限公司,20%
1,海宁市红枫针织有限公司,海宁雨浓工贸有限公司,100%
2,海宁市红枫针织有限公司,浙江海宁农村商业银行股份有限公司,0.41236%
0,海宁纺织机械厂,扬州市中远房产有限公司,33.33333%
1,海宁纺织机械厂,海宁泰兴机械有限公司,100%
2,海宁纺织机械厂,海宁泰隆纺织器材有限公司,82.95082%
3,海宁纺织机械厂,浙江威玛逊建材科技有限公司,21.99992%
4,海宁纺织机械厂,海宁泰隆除尘设备有限公司,100%
5,海宁纺织机械厂,海宁华盛纺织机械股份有限公司,58%
6,海宁纺织机械厂,江苏海纺智能机械有限公司,51%
7,海宁纺织机械厂,安徽海纺智能装备科技有限公司,51%
8,海宁纺织机械厂,海宁纺机包装有限公司,7.32364%
9,海宁纺织机械厂,北京凌阳伟业科技有限公司,10%
0,海宁耐尔袜业有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市联丰磁业有限公司,海宁辉恒磁业有限公司,100%
1,海宁市联丰磁业有限公司,海宁联丰东进电子有限公司,53%
2,海宁市联丰磁业有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁联足橡胶有限公司,大丰跃龙化学有限公司,70%
1,海宁联足橡胶有限公司,海宁中联新材料科技有限公司,75%
2,海宁联足橡胶有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁腾大皮业有限公司,海宁合力置业有限公司,4.8192%
0,海宁蒙努集团有限公司,海宁慕容国际皮草有限公司,100%
1,海宁蒙努集团有限公司,浙江慕容世家地产有限公司,100%
2,海宁蒙努集团有限公司,上海慕容数智科技有限公司,100%
3,海宁蒙努集团有限公司,安徽慕容数智科技有限公司,80%
0,海宁市西关厢皮革制品有限公司,浙江海宁农村商业银行股份有限公司,0.11149%
0,海宁市超达经编有限公司,海宁民间融资服务中心有限公司,10%
1,海宁市超达经编有限公司,浙江物产经编供应链有限公司,3.71429%
0,海宁市越达经编有限公司,浙江海宁农村商业银行股份有限公司,0.34398%
1,海宁市越达经编有限公司,浙江德西瑞无纺科技有限公司,20%
0,海宁连城经编有限公司,海宁富城纺织品有限公司,100%
0,海宁市邬氏布业有限公司,浙江海宁德商村镇银行股份有限公司,10%
1,海宁市邬氏布业有限公司,浙江海宁农村商业银行股份有限公司,0.41444%
0,海宁金永和家纺织造有限公司,海宁市鑫和锦鲤纺织科技有限公司,40%
0,海宁市金涛丝绸布艺有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市金潮实业有限公司,海宁准星塑胶科技有限公司,100%
1,海宁市金潮实业有限公司,海宁市潮派电子商务有限公司,100%
2,海宁市金潮实业有限公司,海宁恒嘉塑胶有限公司,100%
3,海宁市金潮实业有限公司,海宁大丰户外用品有限公司,100%
0,海宁市金石针纺毛绒有限公司,浙江海宁农村商业银行股份有限公司,0.16619%
0,海宁市金郑家具有限公司,长兴靖宸置业有限公司,75%
0,海宁市金鹏纺织有限公司,海宁鸿辰置业有限公司,5%
1,海宁市金鹏纺织有限公司,义乌市鸿翔置业有限公司,10%
2,海宁市金鹏纺织有限公司,金华市万鸿置业有限公司,10%
3,海宁市金鹏纺织有限公司,浙江潮晨能源科技有限公司,49%
0,海宁鑫生布业有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市钱海肠衣有限公司,海宁粤秀畜产品有限公司,65%
0,海宁市雅艺纺织有限公司,海宁亿和纺织品有限公司,-
1,海宁市雅艺纺织有限公司,浙江海宁农村商业银行股份有限公司,0.20722%
0,海宁市顺盛布业有限公司,海宁亿昇纺织品有限公司,4.71698%
