,企业名称,被投资企业名称,投资比例
0,阳东县朝晖包装有限公司,阳江海陵岛新意旅游开发有限公司,80%
1,阳东县朝晖包装有限公司,恩平市新朝晖科技有限公司,30%
0,阳东县联通电信器材设备有限公司,阳江市创雅乐器制造有限公司,60%
0,阳东县越洋供水有限公司,深圳前海越腾资本管理有限公司,100%
0,阳信欧亚木器有限公司,阳信县程鹏项目管理有限公司,30%
1,阳信欧亚木器有限公司,山东阳信农村商业银行股份有限公司,0.49184%
0,阳山县电业发展有限公司,阳山五元坑水电站有限公司,46%
1,阳山县电业发展有限公司,阳山七星桥水电站有限公司,25%
2,阳山县电业发展有限公司,阳山县秤架一级增容电站,100%
3,阳山县电业发展有限公司,阳山县炉田水电站有限责任公司,45%
4,阳山县电业发展有限公司,阳山县鹿子坪水电站,100%
5,阳山县电业发展有限公司,阳山县秤架一级水电站有限责任公司,70%
6,阳山县电业发展有限公司,阳山县迳口水力发电有限公司,100%
0,阳新县自来水公司,阳新县自来水公司水暖工程公司,100%
0,阳春市（深圳名油科技）石油添加剂厂,阳春市顺安机动车检测服务有限公司,100%
0,阳春市自来水公司,阳春市合水镇自来水厂,100%
0,阳春市长盛水电有限公司,阳春市小水电有限公司,19.35484%
0,阳朔县升泰竹木有限公司,广西阳朔农村商业银行股份有限公司,1.03413%
0,阳江五联人造板有限公司,广东五联企业集团,30%
0,阳江十八子刀剪制品有限公司,阳江子木电子商务有限公司,100%
1,阳江十八子刀剪制品有限公司,阳江农村商业银行股份有限公司,0.76968%
0,阳江市华美印刷包装有限公司,阳春市华顺纸业有限公司,75%
0,阳江市南方兄弟实业有限公司,阳江市南方兄弟工贸有限公司,84.21053%
0,阳江喜之郎果冻制造有限公司,江门良骏兆业发展有限公司,80%
1,阳江喜之郎果冻制造有限公司,广东泓泽教育投资有限公司,57.81%
2,阳江喜之郎果冻制造有限公司,广州市粤商实业股份有限公司,12.5%
0,阳江市大开水产有限公司,佳必达（阳江）仓储物流有限公司,100%
1,阳江市大开水产有限公司,佳必达（广东）食品科技有限公司,34%
0,阳江市新力工业有限公司,阳江市江城区鑫江小额贷款有限公司,20%
1,阳江市新力工业有限公司,阳江市新联新贸易有限公司,100%
0,阳江市盛达工业有限公司,阳江市阳东区美居房地产置业有限公司,90%
1,阳江市盛达工业有限公司,阳江市亚澳龙盛达工业有限公司,14.62264%
2,阳江市盛达工业有限公司,阳江市盛达贸易有限公司,87%
0,阳江市科力二轻工业有限公司,阳江市科力德工业有限公司,100%
0,阳江市自来水公司,阳江市自来水安装工程有限公司,100%
1,阳江市自来水公司,阳江市白沙自来水有限公司,100%
2,阳江市自来水公司,阳江市高新自来水有限公司,100%
3,阳江市自来水公司,阳江市江闸自来水有限公司,100%
0,阳江市顺和工业有限公司,阳江市顺和工业技术研究院有限公司,95%
1,阳江市顺和工业有限公司,阳江农村商业银行股份有限公司,0.62048%
0,阳江龙氏彩印有限公司,阳江市龙园科技有限公司,100%
0,阳泉云阁肉制品有限公司,阳泉美味斋食品有限公司,90%
0,阳泉市南庄煤炭集团有限公司,阳泉市南煤机械制造有限责任公司,100%
1,阳泉市南庄煤炭集团有限公司,阳泉市南煤龙川发电有限责任公司,100%
2,阳泉市南庄煤炭集团有限公司,阳泉市通泰铁路有限责任公司,77.40113%
3,阳泉市南庄煤炭集团有限公司,阳泉市大阳泉煤炭有限责任公司,72.17069%
4,阳泉市南庄煤炭集团有限公司,阳泉市商业银行股份有限公司,0.35152%
0,阳泉市国泰耐火材料有限公司,阳泉农村商业银行股份有限公司,-
0,阳泉市大阳泉煤炭有限公司,阳泉市商业银行股份有限公司,0.96667%
0,阳泉天隆工程材料有限公司,阳泉天隆净水材料有限公司,100%
0,阳泉市热力公司,阳泉市泉西热力有限责任公司,100%
1,阳泉市热力公司,阳泉市热力和旭工贸物业服务有限公司,100%
2,阳泉市热力公司,阳泉农村商业银行股份有限公司,2.63158%
3,阳泉市热力公司,阳泉市自来水有限责任公司,31%
0,阳泉市煤气公司,阳泉市熤达煤气有限责任公司,100%
1,阳泉市煤气公司,阳泉市泽宸燃气工程有限公司,100%
2,阳泉市煤气公司,阳泉市浩天中佳液化石油气有限责任公司,100%
3,阳泉市煤气公司,阳泉农村商业银行股份有限公司,2.63158%
0,阳泉市燕龛煤炭有限公司,山西煤炭运销集团阳泉燕煤聚银煤业有限公司,51%
1,阳泉市燕龛煤炭有限公司,阳泉农村商业银行股份有限公司,0.16316%
0,阳泉田园乳业有限公司,曲阳县奥裕养殖有限公司,80%
0,阳泉神火选煤运销有限公司,盂县晋易通煤炭销售有限公司,51%
0,阳泉精诚化工有限公司,阳泉市金通典当行有限公司,33.51955%
1,阳泉精诚化工有限公司,盂县汇民村镇银行有限责任公司,2%
0,阳泉市自来水公司,阳泉市水质改善工程有限责任公司,100%
1,阳泉市自来水公司,阳泉市娘子关供水一期更新改造工程有限责任公司,100%
2,阳泉市自来水公司,阳泉市建安给排水工程有限责任公司,100%
3,阳泉市自来水公司,阳泉市隆丰水表有限责任公司,100%
4,阳泉市自来水公司,阳泉市老旧供水管网改造工程有限责任公司,100%
5,阳泉市自来水公司,阳泉市西诚供水有限公司,100%
6,阳泉市自来水公司,阳泉市娘子关供水二期工程有限责任公司,100%
7,阳泉市自来水公司,阳泉市德源水质检测有限公司,0.9901%
8,阳泉市自来水公司,阳泉市西诚供水有限公司,100%
9,阳泉市自来水公司,阳泉农村商业银行股份有限公司,2.63158%
10,阳泉市自来水公司,万家寨水控集团阳泉水务有限公司,10%
0,阳泉龙兴化工有限公司,阳泉灿坤工贸有限公司,65.13385%
0,阳谷森泉热电有限公司,阳谷森新售电有限公司,40%
1,阳谷森泉热电有限公司,阳谷新源新型建筑材料有限公司,100%
2,阳谷森泉热电有限公司,阳谷森泉湿地有限公司,100%
0,阿克塞县昌盛机械有限公司,阿克塞县昌盛机械有限责任公司,100%
0,阿克苏地区金谷油脂有限公司,阿克苏地区金谷粮油购销（集团）有限责任公司,12.15215%
1,阿克苏地区金谷油脂有限公司,巴楚县金谷油脂有限公司,70%
2,阿克苏地区金谷油脂有限公司,库车县金隆油脂有限责任公司,23.375%
0,阿勒泰地区攀星制粉有限公司,吉木乃县吉星制粉有限责任公司,49%
0,阿勒泰市阿巴宫矿业有限公司,阿勒泰市恰夏铁米尔特矿业有限责任公司,80%
1,阿勒泰市阿巴宫矿业有限公司,福海县福地矿业有限责任公司,100%
0,阿坝州川西林业局,四川齐祥片仔癀麝业有限责任公司,14.67531%
1,阿坝州川西林业局,阿坝州新川西水电技术服务有限公司,100%
0,阿尔西制冷工程技术（北京）有限公司,阿尔西技术有限公司,100%
1,阿尔西制冷工程技术（北京）有限公司,固安阿尔西环境科技有限公司,100%
2,阿尔西制冷工程技术（北京）有限公司,爱酷阿尔西制冷技术（北京）有限公司,50%
0,阿拉善左旗查汉池盐业有限公司,阿拉善盟腾格里额里森达来旅游开发有限责任公司,60.16994%
0,阿拉善左旗腾格里化工有限公司,阿拉善左旗查汉池盐业有限责任公司,80.75%
0,阿拉善盟星大铁合金有限公司,内蒙古浦江星大新材料有限公司,45%
0,阿拉善盟瑞钢联实业发展有限公司,阿拉善金钢联有限责任公司,90%
1,阿拉善盟瑞钢联实业发展有限公司,宁夏瑞资联实业有限公司,100%
0,阿荣旗蒙原肉联有限公司,阿荣旗蒙源信息咨询有限责任公司,65%
0,际诺思（厦门）轻工制品有限公司,际诺思（漳州）轻工制品有限公司,100%
1,际诺思（厦门）轻工制品有限公司,际诺思（厦门）进出口有限公司,100%
0,陇西县自来水公司,陇西县润通置业有限公司,100%
1,陇西县自来水公司,陇西县润通热力有限责任公司,69.44444%
2,陇西县自来水公司,陇西县博华污水处理有限公司,32.23881%
3,陇西县自来水公司,陇西县润通物业管理有限公司,100%
4,陇西县自来水公司,陇西县首阳供水有限公司,100%
5,陇西县自来水公司,陇西县润通工程有限公司,100%
6,陇西县自来水公司,陇西县润通污水运营有限公司,100%
7,陇西县自来水公司,陇西县润通饮品有限公司,100%
0,陕西东岭工贸集团股份有限公司,陕西东岭物资有限责任公司,66.66667%
1,陕西东岭工贸集团股份有限公司,陕西诚誉商业运营管理有限公司,100%
2,陕西东岭工贸集团股份有限公司,陕西略阳钢铁有限责任公司,69.75365%
3,陕西东岭工贸集团股份有限公司,陕西东岭房地产开发有限公司,100%
4,陕西东岭工贸集团股份有限公司,宝鸡东岭广誉远健康管理有限公司,90%
5,陕西东岭工贸集团股份有限公司,东岭金石（上海）供应链管理有限公司,100%
6,陕西东岭工贸集团股份有限公司,东岭金石实业集团（陕西）有限公司,100%
7,陕西东岭工贸集团股份有限公司,新疆东岭物资有限公司,20%
8,陕西东岭工贸集团股份有限公司,东岭锌业股份有限公司,39.68872%
9,陕西东岭工贸集团股份有限公司,宝鸡市东岭商贸有限责任公司,40%
10,陕西东岭工贸集团股份有限公司,陕西中宝达产业投资有限公司,45%
11,陕西东岭工贸集团股份有限公司,宝鸡市东岭电力器材有限责任公司,60%
12,陕西东岭工贸集团股份有限公司,西安东钢物资有限责任公司,40%
13,陕西东岭工贸集团股份有限公司,西藏天诚矿业有限公司,60%
14,陕西东岭工贸集团股份有限公司,陕西宝麟铁路有限责任公司,1.98018%
15,陕西东岭工贸集团股份有限公司,陕西民东投资集团有限公司,19.0019%
16,陕西东岭工贸集团股份有限公司,西安金台物资有限责任公司,2%
17,陕西东岭工贸集团股份有限公司,重庆东岭高新物资有限公司,2%
18,陕西东岭工贸集团股份有限公司,陕西和谐投资股份有限公司,7.14286%
19,陕西东岭工贸集团股份有限公司,青岛金石泓信投资中心（有限合伙）,19.36956%
20,陕西东岭工贸集团股份有限公司,长安银行股份有限公司,6.10188%
21,陕西东岭工贸集团股份有限公司,西咸新区沣上实业有限公司,10%
22,陕西东岭工贸集团股份有限公司,榆林恒展浩博企业发展合伙企业（有限合伙）,-
23,陕西东岭工贸集团股份有限公司,榆林东岭物资有限责任公司,-
0,陕西东盛药业股份有限公司,西安通济百货股份有限公司,0.499%
0,陕西中大机械集团有限公司,陕西中大工程机械有限公司,100%
1,陕西中大机械集团有限公司,陕西中大力鼎科技有限公司,100%
0,陕西中能煤田有限公司,神南矿业煤炭科技孵化有限公司,10%
1,陕西中能煤田有限公司,榆林绿能农牧业有限公司,100%
2,陕西中能煤田有限公司,陕西神南信息科技有限公司,30%
3,陕西中能煤田有限公司,陕西煤炭运销集团中能红石峡煤炭集运有限公司,49%
4,陕西中能煤田有限公司,榆林市榆阳中能袁大滩矿业有限公司,90%
5,陕西中能煤田有限公司,榆林中能文化创意产业园管理有限公司,34.27705%
6,陕西中能煤田有限公司,陕煤集团神南产业发展有限公司,1%
7,陕西中能煤田有限公司,榆林市榆横矿区煤矿疏干水环境治理有限公司,8.34%
0,陕西伟志集团股份有限公司,陕西伟志服饰有限公司,100%
1,陕西伟志集团股份有限公司,西安伟志投资管理有限公司,100%
2,陕西伟志集团股份有限公司,西安仁和房地产开发有限责任公司,95%
3,陕西伟志集团股份有限公司,陕西伟志服饰产业发展有限公司,83.33333%
4,陕西伟志集团股份有限公司,上海艾鲁玛服饰有限公司,91.75529%
5,陕西伟志集团股份有限公司,伟志风尚服饰有限公司,100%
6,陕西伟志集团股份有限公司,北京珍燕堂贸易有限责任公司,20%
0,陕西健民制药有限公司,陕西久正医药科技有限公司,55%
1,陕西健民制药有限公司,陕西亦芝堂制药有限公司,100%
2,陕西健民制药有限公司,北京华神制药有限公司,40%
3,陕西健民制药有限公司,陕西久安秦正信息科技有限公司,100%
0,陕西八方纺织有限公司,咸阳昌龙纺织有限公司,15.15152%
0,陕西关山乳业有限公司,陕西陇县农村商业银行股份有限公司,0.39216%
0,陕西兴化化学股份有限公司,陕西延长石油兴化化工有限公司,100%
1,陕西兴化化学股份有限公司,陕西延长青山科技工程股份有限公司,5%
0,陕西兴化集团有限公司,陕西兴福肥业有限责任公司,100%
1,陕西兴化集团有限公司,陕西兴化新科气体有限责任公司,32.84%
2,陕西兴化集团有限公司,兴化集团（江西）化工有限公司,5.1%
3,陕西兴化集团有限公司,陕西兴化机械制造有限公司,100%
4,陕西兴化集团有限公司,陕西兴化化学股份有限公司,21.13%
5,陕西兴化集团有限公司,陕西延长石油集团氟硅化工有限公司,100%
6,陕西兴化集团有限公司,陕西兴化晟邦实业有限公司,100%
7,陕西兴化集团有限公司,永安财产保险股份有限公司,5.95825%
0,陕西兴翔纸业有限公司,陕西凤翔农村商业银行股份有限公司,0.73333%
0,陕西凌云电器总公司,宝鸡市凌云运输有限责任公司,100%
1,陕西凌云电器总公司,宝鸡市凌云房地产开发有限公司,100%
2,陕西凌云电器总公司,宝鸡凌云物业管理有限责任公司,40%
3,陕西凌云电器总公司,陕西银河消防科技装备股份有限公司,4.42734%
0,陕西凤县四方金矿有限公司,甘肃康县华泰黄金矿业有限公司,55%
1,陕西凤县四方金矿有限公司,陕西黄金集团西安秦金有限责任公司,20%
0,陕西制药厂,西安市临潼区秦骊物业管理有限公司,100%
0,陕西华光实业有限公司,西安华光聚丰建筑工程有限公司,100%
0,陕西华山化工集团有限公司,陕西华山物业管理有限公司,100%
1,陕西华山化工集团有限公司,陕西陕化化肥股份有限公司,100%
0,陕西华燕航空仪表公司,西安华燕航空仪表有限公司,100%
1,陕西华燕航空仪表公司,中航捷锐（北京）光电技术有限公司,11.7427%
0,陕西华西制药股份有限公司,宝鸡红桦林工贸发展有限公司,100%
1,陕西华西制药股份有限公司,陕西华芝养大健康产业有限公司,100%
0,陕西省卷烟材料厂,陕西金叶滤材有限责任公司,12%
0,陕西压延设备厂,中冶陕压重工设备有限公司,26.55%
1,陕西压延设备厂,陕西省富平庄里乙炔厂,100%
2,陕西压延设备厂,中冶赛迪工程技术股份有限公司,0.78463%
3,陕西压延设备厂,深圳国金商业保理股份有限公司,10%
0,陕西君碧莎制药有限公司,陕西长青生物科技有限公司,100%
0,陕西和氏乳品有限公司,陕西和氏高寒川牧业有限公司,100%
1,陕西和氏乳品有限公司,陕西和氏乳业营销有限公司,100%
2,陕西和氏乳品有限公司,陕西陇县农村商业银行股份有限公司,4.7619%
3,陕西和氏乳品有限公司,陕西莎能奶山羊良种繁育有限公司,100%
4,陕西和氏乳品有限公司,陕西和氏乳业集团营销有限公司,100%
0,陕西圣龙纸业有限公司,陕西岐山农村商业银行股份有限公司,-
0,陕西省城固酒业有限公司,陕西省城固酒业股份有限公司,85%
0,陕西大发实业有限公司,西安市临潼区农村信用合作联社,-
0,陕西天洋制药有限公司,西安唐王方兴制药有限公司,98%
1,陕西天洋制药有限公司,西安天洋医药有限公司,51%
0,陕西天石实业有限公司,陕西天景智能科技有限公司,100%
1,陕西天石实业有限公司,渭南天石隆通实业有限公司,100%
2,陕西天石实业有限公司,陕西天石汇汽车运动服务有限公司,100%
3,陕西天石实业有限公司,陕西盛世达石建材科技有限公司,16%
0,陕西太白黄金矿业有限公司,甘肃中金黄金矿业有限责任公司,80%
1,陕西太白黄金矿业有限公司,陕西略阳铧厂沟金矿有限公司,70%
0,陕西省宁强锰矿,陕西省宁强县纵骋锰业有限责任公司,33.33333%
0,陕西宝光真空电器股份有限公司,陕西宝光陶瓷科技有限公司,100%
1,陕西宝光真空电器股份有限公司,陕西宝光进出口有限公司,100%
2,陕西宝光真空电器股份有限公司,陕西宝光联悦氢能发展有限公司,40%
3,陕西宝光真空电器股份有限公司,北京宝光智中能源科技有限公司,45%
0,陕西宝光集团有限公司,施耐德（陕西）宝光电器有限公司,30%
1,陕西宝光集团有限公司,西安宝光智能电气有限公司,70.00136%
2,陕西宝光集团有限公司,西安西电自动化控制系统有限责任公司,50%
3,陕西宝光集团有限公司,西部证券股份有限公司,1.47368%
4,陕西宝光集团有限公司,北京北益电工绝缘制品有限公司,15%
5,陕西宝光集团有限公司,陕西星王锌业股份有限公司,4.28571%
6,陕西宝光集团有限公司,西软软件股份有限公司,4.61538%
7,陕西宝光集团有限公司,陕西瑞海进出口有限公司,26%
8,陕西宝光集团有限公司,陕西宝光真空电器股份有限公司,26.96%
9,陕西宝光集团有限公司,西电宝鸡电气有限公司,15.07855%
0,陕西宝塔山油漆股份有限公司,陕西宝塔山新材料有限公司,70%
1,陕西宝塔山油漆股份有限公司,新疆宝塔山油漆有限责任公司,100%
2,陕西宝塔山油漆股份有限公司,武汉宝塔漆新材料有限公司,78%
3,陕西宝塔山油漆股份有限公司,广东宝塔山新材料有限公司,100%
4,陕西宝塔山油漆股份有限公司,陕西宝塔山创新科技有限公司,60%
5,陕西宝塔山油漆股份有限公司,西安经建油漆有限责任公司,100%
6,陕西宝塔山油漆股份有限公司,陕西宝塔山信誉科技有限公司,70%
7,陕西宝塔山油漆股份有限公司,陕西宝塔山工程科技有限公司,15%
0,陕西宝深建材机械（集团）有限公司,陕西云亨自动化成套设备制造有限公司,65%
1,陕西宝深建材机械（集团）有限公司,陕西宝深（集团）机器人制造有限公司,100%
0,陕西宴友思集团公司,三原思农食品有限公司,90%
1,陕西宴友思集团公司,陕西宴友思股份有限公司,53.33334%
0,陕西富化化工有限公司,陕西富化贸易有限公司,100%
1,陕西富化化工有限公司,富平县富瑞建材有限公司,100%
2,陕西富化化工有限公司,富平桂园房地产开发有限公司,100%
3,陕西富化化工有限公司,陕西宝塔山油漆股份有限公司,-
0,陕西省崔家沟煤矿,陕西泉鸣锦苑富润大饭店有限责任公司,7.07468%
1,陕西省崔家沟煤矿,陕西铜城新时代置业有限责任公司,100%
2,陕西省崔家沟煤矿,陕西锦苑盘谷山庄旅游开发有限公司,9.76143%
0,陕西康佳电子有限公司,陕西安四方保安服务有限公司,51%
0,陕西建兴农业科技有限公司,勉县定军粮油购销有限责任公司,100%
0,陕西省建材机械厂,陕西中祥机械装备制造有限公司,95%
0,陕西建设机械股份有限公司,自贡天成工程机械有限公司,100%
1,陕西建设机械股份有限公司,上海庞源机械租赁有限公司,100%
2,陕西建设机械股份有限公司,陕西建设钢构有限公司,100%
3,陕西建设机械股份有限公司,西安重装建设机械化工程有限公司,100%
4,陕西建设机械股份有限公司,陕建机（上海）机械科技有限公司,100%
5,陕西建设机械股份有限公司,自贡庞源工程机械有限公司,100%
0,陕西彩虹荧光材料有限公司,扬州虹运电子材料有限公司,10%
0,陕西摩美得制药有限公司,陕西摩美得气血和制药有限公司,100%
1,陕西摩美得制药有限公司,陕西摩美得绿疗制药有限公司,100%
2,陕西摩美得制药有限公司,陕西麒麟制药有限公司,100%
3,陕西摩美得制药有限公司,陕西仁医云医疗信息技术服务有限公司,100%
0,陕西斯瑞工业有限公司,陕西斯瑞精密铸锻有限公司,100%
1,陕西斯瑞工业有限公司,西安斯瑞先进铜合金科技有限公司,100%
2,陕西斯瑞工业有限公司,陕西盘环科技发展有限公司,100%
3,陕西斯瑞工业有限公司,陕西斯瑞扶风先进铜合金有限公司,100%
4,陕西斯瑞工业有限公司,陕西斯瑞表面技术有限公司,100%
5,陕西斯瑞工业有限公司,嘉兴恒瑞动力有限公司,51%
6,陕西斯瑞工业有限公司,厦门中高智能电器科学研究院有限公司,10%
7,陕西斯瑞工业有限公司,苏州斯瑞未来新材料技术有限公司,51%
8,陕西斯瑞工业有限公司,西安空天机电智能制造有限公司,19%
9,陕西斯瑞工业有限公司,陕西斯瑞铜合金创新中心有限公司,50%
0,陕西星王锌业股份有限公司,陕西星王进出口有限公司,100%
0,陕西有色金属矿山公司,汉中市天鸿基矿业有限公司,75%
1,陕西有色金属矿山公司,陕西铅硐山矿业有限公司,16.0618%
0,陕西杨凌富仕特饲料有限公司,万联萨诺（重庆）农牧科技有限公司,15%
0,陕西正康医药化工有限公司,西安蛙井文体俱乐部有限公司,80%
0,陕西汉中南化有限公司,汉中南化物业管理有限公司,100%
1,陕西汉中南化有限公司,陕西省南郑县汇金小额贷款有限责任公司,34.84848%
0,陕西汉中变压器有限公司,汉中汉变房地产开发有限责任公司,64.70588%
1,陕西汉中变压器有限公司,汉中新环干式变压器有限责任公司,55%
2,陕西汉中变压器有限公司,汉中安特电气有限公司,100%
3,陕西汉中变压器有限公司,汉中新三环变压器有限公司,2.66667%
4,陕西汉中变压器有限公司,陕西汉中变压器智源特变有限公司,100%
0,陕西汉江机床有限公司,陕西汉机精密机械股份有限公司,43.71%
1,陕西汉江机床有限公司,陕西秦川智能机床研究院有限公司,10%
0,陕西汉江药业集团股份有限公司,汉中汉江山茱萸开发有限公司,32%
1,陕西汉江药业集团股份有限公司,陕西东裕生物科技股份有限公司,52%
2,陕西汉江药业集团股份有限公司,陕西汉江药业集团投资有限公司,100%
3,陕西汉江药业集团股份有限公司,陕西合泰科贸有限公司,100%
4,陕西汉江药业集团股份有限公司,汉中金汉江医药化工有限公司,40%
5,陕西汉江药业集团股份有限公司,西安德宝药用包装有限公司,10%
6,陕西汉江药业集团股份有限公司,西安杨森制药有限公司,3%
7,陕西汉江药业集团股份有限公司,陕西汉王药业股份有限公司,30.0797%
8,陕西汉江药业集团股份有限公司,西部证券股份有限公司,0.6%
0,陕西汉王药业有限公司,陕西汉王略阳中药科技有限公司,3.06266%
1,陕西汉王药业有限公司,陕西广泰和药业有限公司,77%
0,陕西汽车集团有限公司,西安兰德新能源汽车技术开发有限公司,100%
1,陕西汽车集团有限公司,陕西通力专用汽车有限责任公司,100%
2,陕西汽车集团有限公司,陕汽新能源汽车（深圳）有限公司,100%
3,陕西汽车集团有限公司,陕西万方汽车零部件有限公司,100%
4,陕西汽车集团有限公司,陕西德仕汽车部件（集团）有限责任公司,100%
5,陕西汽车集团有限公司,陕西蓝通传动轴有限公司,59.99284%
6,陕西汽车集团有限公司,西安兰德新能源汽车技术开发有限公司,100%
7,陕西汽车集团有限公司,德银天下股份有限公司,92.09%
8,陕西汽车集团有限公司,陕汽集团商用车有限公司,68.50572%
9,陕西汽车集团有限公司,陕西保利特种车制造有限公司,49%
10,陕西汽车集团有限公司,陕西重型汽车有限公司,48.99827%
11,陕西汽车集团有限公司,陕西汽车集团温州云顶汽车有限公司,30%
12,陕西汽车集团有限公司,陕西东风车桥传动系统股份有限公司,45.73192%
13,陕西汽车集团有限公司,西安康明斯发动机有限公司,25%
14,陕西汽车集团有限公司,西安智德汽车电子控制系统有限公司,51%
15,陕西汽车集团有限公司,陕西嘉和华亨热系统股份有限公司,34.48654%
16,陕西汽车集团有限公司,中集车辆（陕西）汽车有限公司,40%
17,陕西汽车集团有限公司,德创未来汽车科技有限公司,50%
18,陕西汽车集团有限公司,陕西神木新大通专用车有限公司,20%
19,陕西汽车集团有限公司,陕汽榆林金帝润滑油有限公司,10%
20,陕西汽车集团有限公司,格拉默车辆座椅（陕西）有限公司,10%
21,陕西汽车集团有限公司,陕西延长石油集团橡胶有限公司,3.40051%
22,陕西汽车集团有限公司,陕西德沃智达车轮有限公司,10%
23,陕西汽车集团有限公司,福士汽车零部件（陕西）有限公司,10%
24,陕西汽车集团有限公司,陕西智能网联汽车研究院有限公司,5.90909%
25,陕西汽车集团有限公司,陕西汉德车桥有限公司,2.93937%
26,陕西汽车集团有限公司,西安博华机电股份有限公司,2.5175%
0,陕西海天制药有限公司,内蒙古海天制药有限公司,100%
1,陕西海天制药有限公司,陕西海天医药经营有限公司,98.75%
2,陕西海天制药有限公司,榆林海天沙棘药业有限公司,100%
3,陕西海天制药有限公司,通辽海天沙棘科技有限公司,100%
4,陕西海天制药有限公司,陕西海天制药旬邑有限公司,100%
5,陕西海天制药有限公司,通辽海天中药材种植基地有限公司,100%
6,陕西海天制药有限公司,陕西海天大药房有限公司,100%
0,陕西渭南鑫汇纺织有限公司,陕西至尚世纪商业管理有限公司,70%
0,陕西源源化工有限公司,合阳县农村信用合作联社,-
0,陕西省澄城县尧头斜井,陕西省澄城县尧头斜井多种经营公司,100%
0,陕西灯塔电机厂,航天时代电子技术股份有限公司,1.96%
0,陕西玉华酒业有限公司,陕西玉华酒业有限责任公司,100%
1,陕西玉华酒业有限公司,陕西宜丰源农业综合开发有限公司,100%
0,陕西现代公路机械工程有限公司,西安雁东供热有限公司,30%
1,陕西现代公路机械工程有限公司,陕西大通路桥科技有限公司,1.25%
2,陕西现代公路机械工程有限公司,陕西洛卢高速公路有限公司,-
0,陕西理想化工有限公司,陕西兆裕工贸有限责任公司,50%
0,陕西省电力公司,西安亮丽电力工程设计有限责任公司,100%
1,陕西省电力公司,陕西送变电工程有限公司,100%
2,陕西省电力公司,国网（西安）环保技术中心有限公司,100%
3,陕西省电力公司,陕西电力西京公司,100%
4,陕西省电力公司,陕西电力科学研究院,100%
5,陕西省电力公司,陕西华兴能源产业管理有限公司,100%
6,陕西省电力公司,陕西诚信电力工程监理有限责任公司,100%
7,陕西省电力公司,国网陕西招标有限公司,100%
8,陕西省电力公司,国网电动汽车服务（陕西）有限公司,50%
9,陕西省电力公司,陕西汇鑫电力科技咨询有限公司,100%
10,陕西省电力公司,国网陕西综合能源服务有限公司,50%
11,陕西省电力公司,铜川银河配售电有限责任公司,70%
12,陕西省电力公司,陕西延安配售电有限公司,50%
13,陕西省电力公司,陕西电力交易中心有限公司,41%
14,陕西省电力公司,英大长安保险经纪有限公司,5.24017%
15,陕西省电力公司,陕西镇安抽水蓄能有限公司,30%
16,陕西省电力公司,西部证券股份有限公司,30.69802%
17,陕西省电力公司,英大泰和财产保险股份有限公司,5%
18,陕西省电力公司,安康水电联合实业有限责任公司,10%
19,陕西省电力公司,中旅（咸阳）海泉湾有限公司,6.65189%
20,陕西省电力公司,榆林电力投资有限责任公司,24.5%
21,陕西省电力公司,陕西思极科技有限公司,50%
22,陕西省电力公司,榆林榆神供电服务有限责任公司,15%
23,陕西省电力公司,英大泰和人寿保险股份有限公司,3.204%
0,陕西电力电缆制造有限公司,西安创融典当有限公司,65%
1,陕西电力电缆制造有限公司,瑞强科技集团有限公司,-
0,陕西略阳钢铁有限公司,略阳县白水江铁矿,100%
1,陕西略阳钢铁有限公司,成都市略钢汉川商贸有限公司,100%
2,陕西略阳钢铁有限公司,陕西川空气体有限公司,1.7%
3,陕西略阳钢铁有限公司,略阳县钢钒工贸有限公司,100%
4,陕西略阳钢铁有限公司,汉中嘉陵矿业有限责任公司,100%
0,陕西白云制药有限公司,陕西白云永航农业科技发展有限公司,9.28571%
0,陕西白狮股份有限公司,陕西省秦牛（集团）股份有限公司,1.23493%
0,陕西白鹿制药股份有限公司,陕西白鹿医药营销策划有限公司,2%
0,陕西社会水泥有限公司,岐山县兴石矿业有限责任公司,53.23077%
0,陕西秦塬纺织有限公司,眉县鑫盛小额贷款有限公司,25.88235%
1,陕西秦塬纺织有限公司,陕西眉县农村商业银行股份有限公司,4.93998%
0,陕西省秦牛（集团）股份有限公司,陕西紫兆秦牛锅炉有限责任公司,20%
1,陕西省秦牛（集团）股份有限公司,陕西秦牛能源设备有限公司,90%
0,陕西红星乳业有限公司,中粮食安科技（北京）有限公司,49%
1,陕西红星乳业有限公司,西安世通物联电子商务有限公司,100%
2,陕西红星乳业有限公司,陕西美羚羊牧业科技有限公司,50.75758%
3,陕西红星乳业有限公司,红星美羚（成都）科技有限责任公司,100%
4,陕西红星乳业有限公司,陕西美羚羊食品科技有限公司,100%
0,陕西省红石岩煤矿,陕西泉鸣锦苑富润大饭店有限责任公司,4.25801%
1,陕西省红石岩煤矿,黄陵红石岩装运有限公司,100%
2,陕西省红石岩煤矿,陕西锦苑盘谷山庄旅游开发有限公司,6.50762%
0,陕西航天动力高科技股份有限公司,江苏航天水力设备有限公司,100%
1,陕西航天动力高科技股份有限公司,西安航天泵业有限公司,100%
2,陕西航天动力高科技股份有限公司,宝鸡航天动力泵业有限公司,100%
3,陕西航天动力高科技股份有限公司,江苏航天动力机电有限公司,51%
4,陕西航天动力高科技股份有限公司,西安航天华威化工生物工程有限公司,51.9487%
5,陕西航天动力高科技股份有限公司,陕西航天动力节能科技有限公司,100%
