,企业名称,被投资企业名称,投资比例
1,东台市福利烟火信号厂,东台市鸿德科技有限责任公司,100%
0,东台市自来水有限公司,青岛东财投资管理有限公司,30%
1,东台市自来水有限公司,东台市东淼检测科技有限公司,20%
2,东台市自来水有限公司,东台市东源二次供水有限公司,30%
0,东台市远洋船舶配件有限公司,东台市远华置业有限公司,50%
1,东台市远洋船舶配件有限公司,江苏远洋船舶设备有限公司,100%
0,东台市颜料化工厂,东台永康颜料有限公司,35%
1,东台市颜料化工厂,东台汇鑫新材料有限公司,13.33333%
0,东台市食品机械厂有限公司,东台东雅轻工机械有限公司,75%
0,东台市高达纺织有限公司,东台金鼎纺织有限公司,76.19048%
0,东台市黄海耐火材料厂,东台市黄海耐火材料科技有限公司,56%
0,东周化学工业（昆山）有限公司,创意玩家（中山）家居有限公司,12.5%
0,东山东旺水产冷冻有限公司,大有海洋（厦门）集团有限公司,4%
0,东山东毅食品有限公司,大有海洋（厦门）集团有限公司,4%
0,东山县供水公司,福建省水务发展集团东山水务有限公司,48.99999%
0,东山县华昌食品有限公司,福建东山万祥小额贷款有限公司,6.6%
0,东山县宏祥水产有限公司,东山县农村信用合作联社,-
1,东山县宏祥水产有限公司,福建东山万祥小额贷款有限公司,10%
2,东山县宏祥水产有限公司,漳州兆汇房地产有限公司,20%
0,东山新福水产加工有限公司,漳州市东好水产食品有限公司,60%
1,东山新福水产加工有限公司,福建普林顿企业管理有限公司,37.5%
2,东山新福水产加工有限公司,东山正顺水产食品有限公司,60%
0,东山县隆兴水产冷冻有限公司,东山县农村信用合作联社,-
0,东平县三利食品有限公司,山东东平农村商业银行股份有限公司,0.125%
0,东平光源热电有限公司,东平兴达建材有限责任公司,20%
1,东平光源热电有限公司,山东东平农村商业银行股份有限公司,0.125%
0,东平力创科技有限公司,东平县力创典当有限责任公司,56%
1,东平力创科技有限公司,山东莱芜农村商业银行股份有限公司,-
0,东平县永盛食品有限公司,山东东平农村商业银行股份有限公司,0.25%
0,东平金马帘子布有限公司,山东东平农村商业银行股份有限公司,0.17375%
0,东方锅炉（集团）股份有限公司,东方电气（西昌）氢能源有限公司,50%
1,东方锅炉（集团）股份有限公司,河南东方锅炉城发环保装备有限公司,80%
2,东方锅炉（集团）股份有限公司,东方凯特瑞（成都）环保科技有限公司,60.94847%
3,东方锅炉（集团）股份有限公司,东方电气氢能（雅安）有限公司,61%
4,东方锅炉（集团）股份有限公司,东方电气国信氢能（德阳）有限公司,51%
5,东方锅炉（集团）股份有限公司,东方电气氢能（成都）有限公司,51%
6,东方锅炉（集团）股份有限公司,东方电气（内江）氢能源有限公司,51%
7,东方锅炉（集团）股份有限公司,东方电气氢能（安徽）有限公司,90%
8,东方锅炉（集团）股份有限公司,东方电气氢能（贵阳）有限公司,51%
9,东方锅炉（集团）股份有限公司,东方电气石化氢能（凉山）有限公司,50%
10,东方锅炉（集团）股份有限公司,东方菱日锅炉有限公司,50%
11,东方锅炉（集团）股份有限公司,东方电气（广州）重型机器有限公司,13.34078%
12,东方锅炉（集团）股份有限公司,东方电气自动控制工程有限公司,18.65876%
13,东方锅炉（集团）股份有限公司,东方电气（成都）氢燃料电池科技有限公司,4.34077%
0,东昌工业（临海）有限公司,大连东涛投资有限公司,85%
1,东昌工业（临海）有限公司,临海市东涛机械有限公司,100%
2,东昌工业（临海）有限公司,大连远洲东涛房地产开发有限公司,33.33333%
3,东昌工业（临海）有限公司,浙江海宏液压科技股份有限公司,20.22%
0,东明机电（深圳）有限公司,西安海门环保动力技术有限公司,90%
1,东明机电（深圳）有限公司,东莞市东胜动力电机有限公司,100%
2,东明机电（深圳）有限公司,深圳市东洺机电有限公司,99%
0,东来不锈钢丝（厦门）有限公司,东进不锈钢（厦门）有限公司,33%
0,东杰电气（上海）有限公司,深圳市三丸电气有限公司,67%
0,东格尔药业有限公司,东格尔药业大通有限公司,51%
0,东洋佳嘉（宁波）海绵制品有限公司,浙江东洋佳嘉海绵制品有限公司,50%
1,东洋佳嘉（宁波）海绵制品有限公司,廊坊东洋佳嘉海绵制品有限公司,65%
0,东洋制袋（苏州）有限公司,上遥商贸（上海）有限公司,100%
0,东洋精密工业（惠州）有限公司,吉安汇江生态农业发展有限公司,100%
0,东洋重工机（大连）有限公司,东洋液压科技（大连）有限公司,20.40816%
0,东海县宝盛石英制品有限公司,东海县宝盛酒店管理有限公司,30%
0,东海县慧峰熔融石英厂,连云港信拓硅化科技有限公司,1.76471%
0,东海橡塑（天津）有限公司,东海化成（天津）汽车部品有限公司,10%
1,东海橡塑（天津）有限公司,东海橡塑模具（天津）有限公司,5.42652%
0,东海县自来水公司,连云港市新禹水务工程有限公司,20%
0,东海县顺源酒业有限公司,东海县金鼎融资担保有限公司,55.02698%
0,东港市五兴纺织有限公司,东港市五兴融资担保有限公司,100%
1,东港市五兴纺织有限公司,东港市龙升水产有限公司,100%
0,东港市华瑞彩钢有限公司,辽宁东港农村商业银行股份有限公司,3.36196%
0,东港市圣龙食品有限公司,东港市鑫澳水产品出口服务有限公司,3.07692%
0,东港工贸集团有限公司,台州市东港包装用品有限公司,50.9375%
1,东港工贸集团有限公司,台州市椒江永兴储运有限公司,60%
2,东港工贸集团有限公司,浙江新东港房地产开发有限公司,100%
3,东港工贸集团有限公司,台州市圣特灯饰有限公司,100%
4,东港工贸集团有限公司,浙江东港实业有限公司,100%
5,东港工贸集团有限公司,台州市书生教育实业有限公司,31.79334%
6,东港工贸集团有限公司,台州市椒江意达实业有限公司,55.55556%
7,东港工贸集团有限公司,滨海县东港机械设备有限公司,100%
8,东港工贸集团有限公司,海南升耀医药科技有限公司,100%
9,东港工贸集团有限公司,六安曙光国际大酒店有限公司,20%
10,东港工贸集团有限公司,六安曙光置业有限公司,20%
11,东港工贸集团有限公司,浙江台州椒江农村商业银行股份有限公司,5.0209%
0,东港市昌平食品有限公司,东港同合村镇银行股份有限公司,7.14286%
1,东港市昌平食品有限公司,东港市鑫澳水产品出口服务有限公司,16.92308%
0,东港市自来水公司,东港市城市供水建设工程有限公司,98.4%
1,东港市自来水公司,东港市自来水物资经销处,100%
2,东港市自来水公司,东港市德元物资有限公司,10%
0,东港市顺成服装有限公司,沈阳顺成服装有限公司,51.06595%
0,东源县坚基矿业有限公司,东源县坚基小额贷款有限公司,70%
1,东源县坚基矿业有限公司,广东龙川农村商业银行股份有限公司,5.88114%
2,东源县坚基矿业有限公司,广东和平农村商业银行股份有限公司,1.90719%
3,东源县坚基矿业有限公司,广东坚基集团,15.74803%
4,东源县坚基矿业有限公司,广东紫金农村商业银行股份有限公司,4.33026%
0,东电茂霖风能发展有限公司,沈阳港昇新能源有限公司,100%
0,东纶科技实业有限公司,河北中迪贸易有限公司,-
1,东纶科技实业有限公司,东纶科技实业（天津）有限公司,100%
0,东至县兄弟粮油购销有限公司,东至县万农水稻种植农民专业合作社,62%
0,东艺鞋业有限公司,温州东艺报关有限公司,100%
1,东艺鞋业有限公司,上海维泰利德贸易有限公司,100%
2,东艺鞋业有限公司,温州时尚港发展有限公司,30%
3,东艺鞋业有限公司,温州鹿城捷信小额贷款股份有限公司,5.85793%
4,东艺鞋业有限公司,温州东艺物流有限公司,100%
0,东莞万士达液晶显示器有限公司,东莞市胜丰进出口贸易有限公司,100%
0,东莞万德电子制品有限公司,东莞市万德光电科技有限公司,61%
0,东莞三元鞋业有限公司,东莞市元美鞋业有限公司,51%
0,东莞市三联热电有限公司,广东一品鲜生物科技有限公司,90%
1,东莞市三联热电有限公司,广西东糖投资有限公司,59.44552%
2,东莞市三联热电有限公司,广东丹宝利酵母有限公司,10%
3,东莞市三联热电有限公司,东莞市三联售电有限公司,59.8%
4,东莞市三联热电有限公司,东莞市东糖运输有限公司,10%
5,东莞市三联热电有限公司,东莞市三联供热有限公司,79.43%
0,东莞市三良木业有限公司,东莞市三良科技发展有限公司,90%
0,东莞三隆五金制品有限公司,阳江三隆贸易有限公司,100%
0,东莞世昌五金制品厂有限公司,珠海世锠金属有限公司,52.49%
0,东莞市东成石材有限公司,贺州八步东盈村镇银行股份有限公司,3.125%
1,东莞市东成石材有限公司,东莞厚街华业村镇银行股份有限公司,10%
2,东莞市东成石材有限公司,东莞市兴业集团,46.27249%
3,东莞市东成石材有限公司,东莞农村商业银行股份有限公司,0.74454%
0,东莞东旭金属表面处理有限公司,江门东旭精密科技有限公司,100%
1,东莞东旭金属表面处理有限公司,东莞迅昇精密科技有限公司,60%
0,东莞东美食品有限公司,东莞市东岳实业有限公司,5.08595%
0,东莞东运镁业有限公司,鹤山运城新材料有限公司,82.22%
1,东莞东运镁业有限公司,广东佛运激光制版科技有限公司,100%
0,东莞中城木业有限公司,东莞中城国际贸易有限公司,52%
1,东莞中城木业有限公司,广东维木网络科技有限公司,30%
0,东莞市中堂镇供水厂,东莞市泰恒水质监测有限公司,100%
0,东莞中威预制混凝土产品有限公司,广东广物中威绿色建材科技发展有限公司,35%
0,东莞中探探针有限公司,东莞皓星精密电镀有限公司,100%
1,东莞中探探针有限公司,东莞旭星精密科技有限公司,100%
2,东莞中探探针有限公司,东莞市嘉林精密科技有限公司,51.21951%
3,东莞中探探针有限公司,星测精密科技（苏州）有限公司,55%
0,东莞为勤电子有限公司,为勤电子有限公司,100%
0,东莞京滨汽车电喷装置有限公司,日立安斯泰莫汽车动力系统（武汉）有限公司,100%
0,东莞市众圣针织有限公司,东莞市莞商小额贷款有限公司,10%
0,东莞伯产合成皮革有限公司,东莞伯产贸易有限公司,100%
0,东莞信易电热机械有限公司,东莞信宸机械设备有限公司,47.61905%
1,东莞信易电热机械有限公司,东莞市信可挤出控制机械有限公司,35%
2,东莞信易电热机械有限公司,重庆信鼎精密机械有限公司,99%
3,东莞信易电热机械有限公司,东莞信舟热流道系统有限公司,100%
4,东莞信易电热机械有限公司,东莞信易机电安装有限公司,100%
5,东莞信易电热机械有限公司,韶关市信易电热机械有限公司,100%
6,东莞信易电热机械有限公司,佛山印杏电热机械有限公司,48%
7,东莞信易电热机械有限公司,东莞信腾塑料机械有限公司,84%
0,东莞市兆生家具实业有限公司,东莞市博朗科技有限公司,51%
0,东莞市光华实业有限公司,广东大盛通华矿业投资股份有限公司,9.45%
1,东莞市光华实业有限公司,惠州市鑫世创实业投资有限公司,5%
0,东莞冠坤电子有限公司,贵州冠坤电子有限公司,100%
0,东莞冠宏电子有限公司,东莞冠宏电子贸易有限公司,100%
0,东莞利源电子有限公司,东莞市利源新电子有限公司,100%
0,东莞市力王电池有限公司,东莞市金辉电源科技有限公司,100%
1,东莞市力王电池有限公司,深圳市劲多新能源有限公司,100%
0,东莞劲一服装有限公司,东莞市太兴农贸有限公司,100%
0,东莞市华光包装材料有限公司,泉州兴隆房地产开发有限公司,52.94%
0,东莞市华兰海电子有限公司,东莞市曙晖电子有限公司,100%
1,东莞市华兰海电子有限公司,广州红檬智能科技有限公司,100%
2,东莞市华兰海电子有限公司,东莞汇利金属表面处理有限公司,100%
0,东莞华星眼镜制造有限公司,东莞市瑞迪物业管理有限公司,25%
0,东莞市华柏纸品有限公司,东莞柏祥城市发展有限公司,100%
1,东莞市华柏纸品有限公司,新华柏纸品（东莞）有限公司,25.72815%
0,东莞华泰金属制品有限公司,惠州市富宏锜科技有限公司,-
0,东莞市华美食品有限公司,宁波迎凤食品有限公司,51%
1,东莞市华美食品有限公司,东莞市华美食品集团,41.66319%
0,东莞南星塑胶有限公司,东莞市汉聚实业投资有限公司,9.15781%
0,东莞市南翔纸业有限公司,三明特艾信息技术有限公司,99.99%
0,东莞市双洲纸业有限公司,东莞市合力建筑工程有限公司,7.19247%
0,东莞市合通电子有限公司,东莞市国盈电子有限公司,100%
1,东莞市合通电子有限公司,东莞市信雄建业科技有限公司,100%
2,东莞市合通电子有限公司,厦门汇通和业电子科技有限公司,100%
3,东莞市合通电子有限公司,东莞市群鑫科技有限公司,100%
4,东莞市合通电子有限公司,广东互单互联产业平台有限公司,100%
5,东莞市合通电子有限公司,江苏联文电子科技有限公司,100%
6,东莞市合通电子有限公司,萍乡市华立丰电子科技有限公司,100%
7,东莞市合通电子有限公司,东莞市裕进电子科技有限公司,100%
0,东莞启益电器机械有限公司,东莞嘉志电子科技有限公司,100%
1,东莞启益电器机械有限公司,深圳市启益软件有限公司,100%
2,东莞启益电器机械有限公司,河源伊罗卡科技发展有限公司,100%
0,东莞市唯美装饰材料有限公司,清远市润城置业投资有限公司,20%
1,东莞市唯美装饰材料有限公司,东莞市华美乐建材超市有限公司,5.48571%
2,东莞市唯美装饰材料有限公司,东莞市新唯实业投资有限公司,50%
3,东莞市唯美装饰材料有限公司,中唯投资集团有限公司,25%
4,东莞市唯美装饰材料有限公司,东莞市中科松山湖创业投资有限公司,29.851%
5,东莞市唯美装饰材料有限公司,重庆稳德工贸有限公司,100%
6,东莞市唯美装饰材料有限公司,东莞市东日一号物业管理发展有限公司,35%
0,东莞嘉应制鞋有限公司,东莞嘉应鞋业有限公司,100%
0,东莞圣雅洁具有限公司,东莞市千色有机玻璃有限公司,100%
1,东莞圣雅洁具有限公司,东莞市兆纳投资有限公司,100%
2,东莞圣雅洁具有限公司,东莞市骏益投资有限公司,100%
0,东莞均兴金属制品有限公司,东莞市均兴贸易有限公司,100%
0,东莞基业电气设备有限公司,东莞市恒东塑胶有限公司,100%
1,东莞基业电气设备有限公司,东莞市联光电气设备有限公司,100%
2,东莞基业电气设备有限公司,东莞市创业电气设备有限公司,70%
3,东莞基业电气设备有限公司,基业（韶关）电气设备有限公司,98%
0,东莞夏氏五金塑胶制品厂有限公司,北海夏氏蓝得生物科技有限公司,62.72829%
0,东莞市多荣造纸有限公司,广东娱膳房食品有限公司,30%
0,东莞大发玩具厂有限公司,东莞红发玩具有限公司,100%
0,东莞大和化成汽车零配件有限公司,东莞龙和松汽车配件有限公司,25%
0,东莞大宝化工制品有限公司,成都大宝化工制品有限公司,80%
0,东莞大岭山永盛玩具有限公司,东莞市永鸿精密科技有限公司,100%
0,东莞市大忠电子有限公司,福建省大岩电子科技有限公司,51.02041%
0,东莞市大昌冷冻机电工程有限公司,东莞市大昌冷冻设备工程有限公司,100%
0,东莞市奇声电子实业有限公司,东莞市奇声光电科技有限公司,91%
0,东莞奔力塑胶制品有限公司,东莞奔昱塑胶有限公司,35%
0,东莞市奕东电子有限公司,东莞市可俐星电子有限公司,100%
1,东莞市奕东电子有限公司,湖北奕欣精密制造有限公司,100%
2,东莞市奕东电子有限公司,东莞千岛贸易有限公司,100%
3,东莞市奕东电子有限公司,惠州市奕东电子有限公司,100%
4,东莞市奕东电子有限公司,湖北奕宏精密制造有限公司,100%
5,东莞市奕东电子有限公司,奕东电子（常熟）有限公司,100%
6,东莞市奕东电子有限公司,遂宁市奕东电子有限公司,100%
7,东莞市奕东电子有限公司,东莞市奕东科技有限公司,100%
8,东莞市奕东电子有限公司,江西奕东电子科技有限公司,100%
9,东莞市奕东电子有限公司,柳州欣韧精密电子科技有限公司,100%
10,东莞市奕东电子有限公司,深圳力效新材料科技有限公司,40%
11,东莞市奕东电子有限公司,东莞勤诚精密电子有限公司,65.99895%
0,东莞奥美佳电子有限公司,深圳高迪数码有限公司,17.29748%
0,东莞宏桦电器有限公司,东莞市宏鹏电器有限公司,100%
0,东莞宜安电器制品有限公司,深圳市宜安液态金属有限公司,100%
1,东莞宜安电器制品有限公司,深圳市欧普特工业材料有限公司,100%
2,东莞宜安电器制品有限公司,东莞宜安新材料研究院有限公司,100%
3,东莞宜安电器制品有限公司,东莞德威铸造制品有限公司,100%
4,东莞宜安电器制品有限公司,东莞宜安液态金属有限公司,100%
5,东莞宜安电器制品有限公司,株洲宜安精密制造有限公司,100%
6,东莞宜安电器制品有限公司,成都宜安投资管理有限公司,100%
7,东莞宜安电器制品有限公司,巢湖宜安云海科技有限公司,60%
8,东莞宜安电器制品有限公司,东莞市逸昊金属材料科技有限公司,60%
9,东莞宜安电器制品有限公司,辽宁金研液态金属科技有限公司,14%
10,东莞宜安电器制品有限公司,株洲宜安新材料研发有限公司,60%
11,东莞宜安电器制品有限公司,东莞市镁安医疗器械有限公司,100%
12,东莞宜安电器制品有限公司,宁德三祥液态金属科技有限公司,40%
13,东莞宜安电器制品有限公司,深圳市力安液态金属设备有限公司,40%
0,东莞市宝丰服装实业有限公司,东莞市宝惠丰实业投资有限公司,5%
0,东莞宝熊渔具有限公司,苏州工业园区兴宝渔具有限公司,100%
0,东莞常禾电子有限公司,美行车联网（广州）科技有限公司,8%
1,东莞常禾电子有限公司,声信华汽车电子（上海）有限公司,31%
2,东莞常禾电子有限公司,深圳常合通科技有限公司,12%
3,东莞常禾电子有限公司,东莞常立电子有限公司,100%
0,东莞广声五金塑胶制品有限公司,东莞众志投资咨询有限公司,100%
1,东莞广声五金塑胶制品有限公司,河南合成丰置业有限公司,8%
0,东莞广宇精密电子有限公司,东莞广尚电子有限公司,100%
1,东莞广宇精密电子有限公司,芜湖瑞昌电气系统有限公司,100%
2,东莞广宇精密电子有限公司,宜宾广宇汽车装备有限公司,100%
0,东莞广宏电子有限公司,广东晶瀚光电科技有限公司,17%
0,东莞广泽汽车饰件有限公司,开封广佳汽车饰件有限公司,100%
1,东莞广泽汽车饰件有限公司,湖南广佳汽车饰件有限公司,100%
2,东莞广泽汽车饰件有限公司,东莞广能汽车饰件有限公司,100%
3,东莞广泽汽车饰件有限公司,东莞佳立汽车饰件有限公司,51%
4,东莞广泽汽车饰件有限公司,东莞新泽模具有限公司,30%
5,东莞广泽汽车饰件有限公司,重庆正泽汽车零部件有限公司,40%
6,东莞广泽汽车饰件有限公司,襄阳广佳汽车饰件有限公司,100%
0,东莞康年制帽有限公司,东莞市兆康帽袋制品有限公司,100%
1,东莞康年制帽有限公司,东莞启兆制帽有限公司,100%
0,东莞建晖纸业有限公司,东莞市合力建筑工程有限公司,23.6324%
1,东莞建晖纸业有限公司,东莞市蓝粤新能源投资有限公司,22.5%
2,东莞建晖纸业有限公司,广西建晖纸业有限公司,80%
3,东莞建晖纸业有限公司,东莞市建迅再生资源有限公司,100%
0,东莞建玮电子制品有限公司,东莞建仪电子科技有限公司,100%
0,东莞得利钟表有限公司,得利大湾区（北京）科技发展有限公司,99%
0,东莞德永佳纺织制衣有限公司,东莞麻民投物业管理有限公司,2%
0,东莞市德生通用电器制造有限公司,深圳市德劲电子有限公司,60%
1,东莞市德生通用电器制造有限公司,东莞市嘉德电声器材制造有限公司,75%
0,东莞志丰电子有限公司,朝阳聚声泰（信丰）科技有限公司,4.54545%
0,东莞市扬明精密塑胶五金电子有限公司,重庆扬明电子科技有限公司,100%
0,东莞承达木材制品有限公司,北京承达创建装饰工程有限公司,25.00137%
0,东莞拓邦螺丝有限公司,惠州符邦科技金属表面处理有限公司,35%
0,东莞振华特种包装有限公司,湖南中成化工有限公司,4.5%
0,东莞市新洲水泥有限公司,云浮市金泰化工有限公司,57.90817%
0,东莞新长桥塑料有限公司,江苏和庆兴投资有限公司,7%
1,东莞新长桥塑料有限公司,东莞壬庚高分子技术研发有限公司,30.76923%
0,东莞方皓汽车配件有限公司,广东方皓金属科技有限公司,100%
0,东莞日报印刷厂,东莞市时间数字传媒发展有限公司,40%
0,东莞日进电线有限公司,漳州日进电子有限公司,100%
1,东莞日进电线有限公司,镇江日进科技有限公司,-
0,东莞昌明印刷有限公司,东莞市昌明纸品贸易有限公司,100%
1,东莞昌明印刷有限公司,深圳市大昌明包装有限公司,100%
2,东莞昌明印刷有限公司,福州元泰红茶屋餐饮管理股份有限公司,2.01002%
3,东莞昌明印刷有限公司,东莞市振明服装辅料有限公司,99%
4,东莞昌明印刷有限公司,永州市资浚印刷有限公司,30.76923%
5,东莞昌明印刷有限公司,湖南昌明包装印刷有限公司,99%
0,东莞明鑫电子有限公司,东莞市兴奇宏电子有限公司,100%
0,东莞普隆塑胶制品有限公司,西安美喆建筑装饰材料有限公司,100%
1,东莞普隆塑胶制品有限公司,上海美喆建筑装饰材料有限公司,63.82979%
2,东莞普隆塑胶制品有限公司,沈阳美喆建筑装饰材料有限公司,100%
3,东莞普隆塑胶制品有限公司,北京美哲建筑装饰材料有限公司,25%
0,东莞智富五金制品有限公司,东莞市智汇创富电子科技有限公司,45%
0,东莞市智高文具有限公司,东莞市智高教育科技有限公司,100%
1,东莞市智高文具有限公司,东莞市智高魔法学堂文化创意连锁有限公司,100%
2,东莞市智高文具有限公司,广东智高文化发展有限公司,100%
3,东莞市智高文具有限公司,东莞市魔法世界文化创意有限公司,100%
4,东莞市智高文具有限公司,东莞市智高动漫文化有限公司,100%
5,东莞市智高文具有限公司,东莞市智高文化科技有限公司,100%
0,东莞梁氏美美鞋厂有限公司,萍乡市燊荣鞋业有限公司,95%
1,东莞梁氏美美鞋厂有限公司,萍乡市燊跃美美鞋业有限公司,30%
0,东莞市民兴电缆有限公司,东莞市民兴电工有限公司,100%
0,东莞永冠铸造厂有限公司,上海机床铸造一厂（苏州）有限公司,58.06413%
0,东莞永嘉盛针织有限公司,东莞市博盛实业投资有限公司,98%
1,东莞永嘉盛针织有限公司,东莞市嘉明实业投资有限公司,98%
2,东莞永嘉盛针织有限公司,东莞市裕盛针织有限公司,100%
3,东莞永嘉盛针织有限公司,东莞市汉聚实业投资有限公司,2.61652%
0,东莞市永强汽车制造有限公司,东莞市永强物流设备有限公司,100%
1,东莞市永强汽车制造有限公司,广东永强奥林宝国际消防汽车有限公司,100%
2,东莞市永强汽车制造有限公司,滁州永强汽车制造有限公司,100%
3,东莞市永强汽车制造有限公司,昊海森（东莞）氢能科技有限公司,63.75%
0,东莞市永益食品有限公司,东莞市永益电子商务有限公司,100%
1,东莞市永益食品有限公司,江苏泗阳永益食品有限公司,100%
2,东莞市永益食品有限公司,宿迁市顶固包装制品有限公司,55%
3,东莞市永益食品有限公司,广东永益调味品销售有限公司,100%
0,东莞永荣塑胶制品有限公司,东莞威利永荣电子商务有限公司,33%
0,东莞市沙田顺发畜禽实业有限公司,东莞市顺发新能源有限公司,60%
1,东莞市沙田顺发畜禽实业有限公司,新丰顺发农业开发有限公司,100%
0,东莞济安塑胶五金制品有限公司,惠州佑新鸿塑胶五金制品有限公司,100%
0,东莞润丰金属塑胶有限公司,东莞超合纸品有限公司,90%
0,东莞澳利电器制品有限公司,深圳梯梯电子科技有限公司,100%
0,东莞澳思制衣有限公司,杭州澳思制衣有限公司,100%
0,东莞玖龙纸业有限公司,玖龙纸业（乐山）有限公司,100%
1,东莞玖龙纸业有限公司,东莞市玖龙运输有限公司,100%
2,东莞玖龙纸业有限公司,正大侨商房地产开发有限公司,2.5%
3,东莞玖龙纸业有限公司,玖龙诚正环保科技（广东）有限公司,45%
4,东莞玖龙纸业有限公司,东莞市玖龙企业管理服务有限公司,100%
5,东莞玖龙纸业有限公司,东莞玖龙码头有限公司,8.76906%
0,东莞珀韵电子有限公司,上海珀韵电子科技有限公司,100%
0,东莞理文造纸厂有限公司,东莞市合力建筑工程有限公司,12.06691%
0,东莞市瑞德丰生物科技有限公司,广东浩德作物科技有限公司,100%
1,东莞市瑞德丰生物科技有限公司,临漳县田田圈农业科技有限公司,50.99979%
2,东莞市瑞德丰生物科技有限公司,丰县瑞德丰农资有限公司,35%
3,东莞市瑞德丰生物科技有限公司,张家口瑞德丰农业科技发展有限公司,51.00009%
4,东莞市瑞德丰生物科技有限公司,广东喜年塑胶科技有限公司,23%
5,东莞市瑞德丰生物科技有限公司,徐州田田圈农资有限公司,35%
0,东莞生益电子有限公司,吉安生益电子有限公司,100%
0,东莞市田丰化肥有限公司,东莞市麻涌大步香蕉专业合作社,1.96078%
0,东莞市电化实业集团公司,东莞电化实业股份有限公司,42.18791%
1,东莞市电化实业集团公司,东莞市升辉燃料有限公司,30%
2,东莞市电化实业集团公司,东莞市万生实业投资有限公司,100%
3,东莞市电化实业集团公司,东莞市东鸿房地产开发公司,100%
0,东莞百乐仕汽车精密配件有限公司,武汉百乐仕汽车精密配件有限公司,13.33333%
0,东莞市益达实业有限公司,东莞市景昶实业投资有限公司,12.5%
1,东莞市益达实业有限公司,东莞市茶山民营投资有限公司,12.5%
0,东莞市石排自来水公司,东莞市石排资产经营管理有限公司,23.38983%
1,东莞市石排自来水公司,东莞市石排汇丰科技工业园开发有限公司,9%
0,东莞市石碣镇自来水公司,东莞市石碣自来水安装维修有限公司,100%
0,东莞市石龙富华电子有限公司,广东德珀医用电源有限公司,100%
0,东莞矽德半导体有限公司,东莞海和科技有限公司,51%
0,东莞市福地电子材料有限公司,郓城福地建英光电科技有限公司,40%
0,东莞福摩斯托电子有限公司,安芙佳（广东）科技有限公司,100%
0,东莞市穗丰食品有限公司,东莞市新嘉盛物流有限公司,100%
1,东莞市穗丰食品有限公司,东莞市国丰粮油有限公司,100%
2,东莞市穗丰食品有限公司,丰顺县瑞丰粮油食品有限公司,100%
3,东莞市穗丰食品有限公司,梅州市瑞旭贸易有限公司,100%
4,东莞市穗丰食品有限公司,深圳穗嘉丰实业有限公司,100%
5,东莞市穗丰食品有限公司,广东美佳达丰商贸有限公司,100%
6,东莞市穗丰食品有限公司,东莞市穗嘉丰商贸有限公司,100%
0,东莞立德电子有限公司,东莞领航电子有限公司,35%
0,东莞立贸极细电线有限公司,东莞全贸电线有限公司,100%
0,东莞米德兰五金塑胶制品有限公司,东莞市招商新城控股有限公司,100%
0,东莞市粤源包装有限公司,东莞市洪梅春天生活垃圾处理有限公司,40%
1,东莞市粤源包装有限公司,东莞市春秋河道生态修复科技有限公司,60%
2,东莞市粤源包装有限公司,东莞市小尔物业管理有限公司,20%
3,东莞市粤源包装有限公司,东莞市保源达城市更新发展有限公司,100%
4,东莞市粤源包装有限公司,广东大众农业科技股份有限公司,1.95695%
5,东莞市粤源包装有限公司,广东汇星新材料科技股份有限公司,6.41711%
0,东莞精恒电子有限公司,东莞市堂铭科技有限公司,31%
0,东莞精锐电器五金有限公司,肇庆精锐电器五金有限公司,100%
0,东莞市维峰五金电子有限公司,昆山维康电子有限公司,100%
1,东莞市维峰五金电子有限公司,东莞市维康汽车电子有限公司,60%
2,东莞市维峰五金电子有限公司,合肥维峰电子有限公司,51%
0,东莞绿洲塑胶制品有限公司,东莞新生代贸易有限公司,100%
0,东莞市绿雅家用电器有限公司,东莞市云展科技有限公司,100%
0,东莞市美厚塑磁有限公司,荆州市美厚塑磁有限公司,100%
0,东莞美的灯饰有限公司,广东美德照明科技有限公司,95%
0,东莞美隆电声器材有限公司,苏州美丰企业管理有限公司,100%
0,东莞市联升电线电缆有限公司,东莞联盈电业有限公司,100%
1,东莞市联升电线电缆有限公司,江门联升光电科技有限公司,70%
0,东莞联桥电子有限公司,东莞联桥电子贸易有限公司,100%
0,东莞市英科水墨有限公司,浙江英科水墨材料有限公司,100%
1,东莞市英科水墨有限公司,武汉英科水墨有限公司,100%
2,东莞市英科水墨有限公司,河北英科水墨有限公司,100%
0,东莞英记夹万家私厂有限公司,英记实业投资（东莞）有限公司,80%
0,东莞英铭化工有限公司,广州戈兰迪新材料股份有限公司,9.09091%
0,东莞莫仕连接器有限公司,江苏莫仕天安连接器有限公司,75%
0,东莞虎彩印刷有限公司,武汉市虎彩数字印刷有限公司,100%
1,东莞虎彩印刷有限公司,广州致美印象信息科技有限公司,20%
2,东莞虎彩印刷有限公司,青海虎彩印刷有限公司,100%
3,东莞虎彩印刷有限公司,绍兴虎彩激光材料科技有限公司,75%
4,东莞虎彩印刷有限公司,山东虎彩泰山印刷有限公司,100%
5,东莞虎彩印刷有限公司,广东虎彩云印刷有限公司,100%
6,东莞虎彩印刷有限公司,东莞虎彩三维科技有限公司,100%
7,东莞虎彩印刷有限公司,天津荣彩科技有限公司,2.5%
0,东莞虎门电厂,东莞市德盛热力有限公司,50%
1,东莞虎门电厂,东莞市银川能源实业有限公司,100%
