,企业名称,被投资企业名称,投资比例
2,天津有色金属集团有限公司,天津市鑫禧嘉金属贸易有限公司,100%
3,天津有色金属集团有限公司,天津市津色铜业有限公司,100%
4,天津有色金属集团有限公司,天津市彤云成有色金属仓储有限公司,100%
5,天津有色金属集团有限公司,天津市铝合金厂,75.64499%
0,天津市服装一厂,天津市金孚利贸易公司,100%
0,天津市机房设备厂,天津市机电专用设备厂,100%
0,天津林业工具厂,陕西西北林业机械股份有限公司,0.71406%
1,天津林业工具厂,天津圣联艾卡迪机械制造有限公司,100%
0,天津柯利亚诺时装有限公司,卢华（天津）服装有限公司,40%
0,天津市格林利福新技术有限公司,柳州市格林利福新技术有限公司,5%
0,天津正大饲料科技有限公司,正大预混料（柳州）有限公司,67.18519%
1,天津正大饲料科技有限公司,正大预混料（杭州）有限公司,67.176%
0,天津市正方工业有限公司,天津宁河村镇银行股份有限公司,2.5%
0,天津市武清开发区热力有限公司,天津武清经济技术开发区城市更新建设发展有限公司,20%
0,天津市武清开发区自来水有限公司,天津市武清开发区工业物业有限公司,8.60956%
1,天津市武清开发区自来水有限公司,天津市武清开发区园林绿化有限公司,4%
0,天津市永昌焊丝有限公司,天津立尊投资有限公司,100%
1,天津市永昌焊丝有限公司,金桥焊材（江苏）有限公司,100%
0,天津市汇源印刷有限公司,天津滨海惠民村镇银行股份有限公司,4.7619%
1,天津市汇源印刷有限公司,芜湖汇林包装科技有限公司,100%
2,天津市汇源印刷有限公司,武强县汇林包装有限公司,100%
3,天津市汇源印刷有限公司,天津市华德福众创空间有限公司,100%
4,天津市汇源印刷有限公司,马鞍山汇源印刷包装科技有限公司,100%
0,天津汇英实业有限公司,靖远县汇英服装有限公司,100%
0,天津市江天型钢有限公司,天津市江天投资有限公司,10%
0,天津市江林科技发展有限公司,天津江林小额贷款有限公司,50%
1,天津市江林科技发展有限公司,天津武清村镇银行股份有限公司,4.98721%
0,天津市汽车水箱厂,天津市天福散热器制造有限责任公司,100%
0,天津市油管厂,广州马鲁雅斯管路系统有限公司,30%
1,天津市油管厂,天津马鲁雅斯管路系统有限公司,16.24064%
2,天津市油管厂,芜湖津科汽车管路有限公司,41.25%
3,天津市油管厂,重庆市津渝汽车油管有限公司,100%
0,天津泰伦特化学有限公司,天津市泰伦特装饰工程有限公司,29.62963%
1,天津泰伦特化学有限公司,泰伦特生物工程股份有限公司,26.66667%
0,天津市泰利机械有限公司,天津渤钢十号企业管理合伙企业（有限合伙）,-
0,天津泵业机械集团有限公司,太原矿山机器润滑液压设备有限公司,0.36%
1,天津泵业机械集团有限公司,天津泵业机械集团工业泵销售有限责任公司,10%
0,天津市津东电梯配件厂,天津市鲁斯特电梯配件有限公司,49%
0,天津津丰汽车底盘部件有限公司,天津易力达转向器有限公司,19.5696%
1,天津津丰汽车底盘部件有限公司,沧州万丽房地产开发有限公司,33.29925%
0,天津津亚电子有限公司,津亚高科智能设备（上海）有限公司,100%
0,天津津京玻壳股份有限公司,天津津京玻壳股份有限公司驻深圳办事处,100%
1,天津津京玻壳股份有限公司,天津安津电子玻璃有限公司,50%
2,天津津京玻壳股份有限公司,深圳市津宜显示器件有限公司,90%
3,天津津京玻壳股份有限公司,天津市津青联合电器玻管厂,61.5%
4,天津津京玻壳股份有限公司,渤海证券股份有限公司,-
0,天津津住汽车线束有限公司,重庆津住汽车线束有限公司,67%
1,天津津住汽车线束有限公司,惠州市住广汽车电装有限公司,27.79945%
0,天津市津兆机电开发有限公司,天津市天业科技发展有限公司,60%
1,天津市津兆机电开发有限公司,天津鑫茂天和机电科技有限公司,49.00315%
2,天津市津兆机电开发有限公司,天津市津尔安科技发展有限公司,61%
3,天津市津兆机电开发有限公司,苏州津益兆机电科技有限公司,51%
4,天津市津兆机电开发有限公司,天津博霆光电技术有限公司,51%
5,天津市津兆机电开发有限公司,天津市津博达机电技术有限公司,51%
6,天津市津兆机电开发有限公司,天津市津洧航天工业有限公司,51%
7,天津市津兆机电开发有限公司,天津市津熙精密机械有限公司,51%
8,天津市津兆机电开发有限公司,津海鸿（天津）智能制造有限公司,40%
9,天津市津兆机电开发有限公司,天津市津益兆汽车安全系统有限公司,35%
10,天津市津兆机电开发有限公司,天津海棠知本创业科技有限公司,6%
11,天津市津兆机电开发有限公司,天津市津明精密机械合伙企业（有限合伙）,3.0303%
12,天津市津兆机电开发有限公司,天津市津海精密机械合伙企业（有限合伙）,6.66667%
0,天津市津光五金制品厂,天津市天福五金经营有限责任公司,100%
0,天津津友金属制品有限公司,天津静友工贸有限责任公司,9.09091%
0,天津市津安热电有限公司,天津能源集团财务有限公司,10%
0,天津市津宝乐器有限公司,天津瑞通国际贸易有限公司,75%
0,天津市津程化工厂,天津市程发房地产有限公司,5%
0,天津市津荣天宇精密机械有限公司,天津市津荣天新科技有限公司,100%
1,天津市津荣天宇精密机械有限公司,浙江嘉兴津荣汽车部件有限公司,100%
2,天津市津荣天宇精密机械有限公司,武汉津荣机电有限公司,100%
3,天津市津荣天宇精密机械有限公司,东莞津荣汽车部件有限公司,100%
4,天津市津荣天宇精密机械有限公司,天津市津荣天晟金属表面处理有限公司,100%
5,天津市津荣天宇精密机械有限公司,浙江津荣新能源科技有限公司,100%
6,天津市津荣天宇精密机械有限公司,苏州津荣技术开发有限公司,100%
7,天津市津荣天宇精密机械有限公司,东海津荣模具（天津）有限公司,25%
8,天津市津荣天宇精密机械有限公司,深圳优能新能源科技有限公司,12.86191%
9,天津市津荣天宇精密机械有限公司,杭州时代大业新能源有限公司,14.99996%
10,天津市津荣天宇精密机械有限公司,天津海棠创业投资合伙企业（有限合伙）,2.77778%
0,天津市津西玛钢厂,天津市梨园头工农商有限公司,20%
0,天津津达制衣有限公司,天津市卡丹服装销售有限公司,100%
1,天津津达制衣有限公司,天津津达服装科技有限公司,100%
0,天津津酒集团有限公司,天津市津酒酒类销售有限公司,95%
1,天津津酒集团有限公司,天津市远明酒业食品经销有限公司,100%
2,天津津酒集团有限公司,天津津酒酿造有限公司,100%
0,天津市洪波电子有限公司,天津华伟精工电子有限公司,8%
1,天津市洪波电子有限公司,天津畅乐电子科技股份有限公司,40%
0,天津海得润滋食品有限公司,天津海得润滋酒店有限公司,5.71429%
1,天津海得润滋食品有限公司,天津祥顺建材制品有限公司,2%
0,天津市海燕电线电缆制造有限公司,天津海燕居安佳线缆有限公司,100%
1,天津市海燕电线电缆制造有限公司,天津海燕雅园科技有限公司,60%
0,天津海鸥手表集团销售有限公司,上海汉辰芝星钟表有限公司,44.44444%
1,天津海鸥手表集团销售有限公司,天津大师海鸥品牌管理有限公司,100%
2,天津海鸥手表集团销售有限公司,天津海鸥文化传播有限公司,50%
0,天津市润生塑胶制品有限公司,廊坊银行股份有限公司,0.65858%
0,天津市润通石油设备有限公司,天津和润泰小额贷款有限公司,30%
0,天津渤天化工有限公司,天津渤天智盛电气安装有限责任公司,80%
1,天津渤天化工有限公司,天津渤天建筑安装维修工程有限公司,100%
2,天津渤天化工有限公司,天津渤天化工辽宁销售有限公司,100%
3,天津渤天化工有限公司,天津乐金渤天化学有限责任公司,42.1106%
4,天津渤天化工有限公司,天津港保税区天工国际贸易有限公司,100%
5,天津渤天化工有限公司,天津渤天天工化工贸易有限责任公司,100%
6,天津渤天化工有限公司,天津天工启航科技发展有限公司,80%
7,天津渤天化工有限公司,天津天工慧科科技有限公司,49%
8,天津渤天化工有限公司,渤天新比隆（天津）科技有限公司,30%
9,天津渤天化工有限公司,天津渤天物业管理服务有限责任公司,65%
10,天津渤天化工有限公司,鄂尔多斯市同源化工有限责任公司,20%
11,天津渤天化工有限公司,重庆化医紫光新材料有限责任公司,8.21918%
12,天津渤天化工有限公司,天津渤海集团财务有限责任公司,7.70016%
13,天津渤天化工有限公司,天津渤化众泰安全技术股份有限公司,30%
14,天津渤天化工有限公司,天津渤化物产股份有限公司,10%
15,天津渤天化工有限公司,天津汉滨建材制品有限公司,30%
0,天津市港华特种线材厂,青岛惠运特种线材有限责任公司,49%
0,天津港机电设备安装工程有限公司,天津港机械设备租赁有限公司,29.16667%
0,天津滨海供热有限公司,天津凯实市政工程有限公司,100%
1,天津滨海供热有限公司,天津市滨海新区塘沽福成供热有限公司,51%
2,天津滨海供热有限公司,天津市滨海新区港田供热有限公司,100%
3,天津滨海供热有限公司,合作市滨合供热技术服务咨询有限公司,100%
4,天津滨海供热有限公司,天津市滨海新区新晟供热有限公司,100%
5,天津滨海供热有限公司,天津滨海新区大港晨晖里物业管理有限公司,100%
0,天津市滨海无线电元件厂,天津市滨海电器有限公司,48.9604%
1,天津市滨海无线电元件厂,宁河县工业有限公司,5%
0,天津滨海能源发展股份有限公司,天津海顺印业包装有限公司,51%
1,天津滨海能源发展股份有限公司,天津新华印务有限公司,26.00998%
2,天津滨海能源发展股份有限公司,天津万卷润山文化传播有限公司,100%
0,天津市漆包线厂,西安金光漆包线供应站,100%
1,天津市漆包线厂,天津昭和电材有限公司,100%
0,天津澳通金属制品有限公司,天津澳通实业发展有限公司,100%
1,天津澳通金属制品有限公司,廊坊宝华物产有限公司,60%
2,天津澳通金属制品有限公司,宁波市镇海创亿金属再生有限公司,60%
0,天津灯塔涂料有限公司,天津灯塔颜料有限责任公司,70%
1,天津灯塔涂料有限公司,天津市灯塔永明涂料包装器材有限责任公司,100%
2,天津灯塔涂料有限公司,天津市灯塔油漆新技术有限责任公司,100%
3,天津灯塔涂料有限公司,天津市灯塔房地产经营有限责任公司,100%
4,天津灯塔涂料有限公司,天津灯塔油漆销售有限公司,100%
5,天津灯塔涂料有限公司,华凌涂料有限公司,1.96634%
6,天津灯塔涂料有限公司,天津灯塔印铁制罐有限公司,40.02485%
7,天津灯塔涂料有限公司,天津莱特赫斯涂料有限公司,35.00494%
0,天津市热电公司,天津市津安热电有限公司,25.00006%
1,天津市热电公司,天津市城安热电有限公司,25%
0,天津市然发钢管有限公司,天津市欣然发精工科技有限公司,100%
0,天津市照相机公司,天津市照相机公司照相器材经营部,100%
1,天津市照相机公司,天津市宝丽彩色扩印服务部,100%
0,天津市燃气集团有限公司,天津市联寅煤气通信技术有限责任公司,70%
1,天津市燃气集团有限公司,天津市利兴燃气设备销售中心,100%
2,天津市燃气集团有限公司,天津市津燃置业投资有限公司,100%
3,天津市燃气集团有限公司,天津市津燃热电有限公司,100%
4,天津市燃气集团有限公司,天津市热力有限公司,100%
5,天津市燃气集团有限公司,天津港益供热有限责任公司,100%
6,天津市燃气集团有限公司,天津市静海县天达燃气发展有限公司,100%
7,天津市燃气集团有限公司,天津津燃公用事业股份有限公司,70.54544%
8,天津市燃气集团有限公司,天津华电南疆热电有限公司,20%
9,天津市燃气集团有限公司,华港津燃（天津）燃气有限公司,34%
10,天津市燃气集团有限公司,天津神菱燃气设备有限公司,40%
11,天津市燃气集团有限公司,中石化津燃（天津）车用燃料有限公司,49%
12,天津市燃气集团有限公司,津燃华润燃气有限公司,51%
13,天津市燃气集团有限公司,天津文化产业小额贷款有限公司,20%
14,天津市燃气集团有限公司,国家管网集团天津液化天然气有限责任公司,8.99999%
15,天津市燃气集团有限公司,天津城市一卡通有限公司,3.33333%
0,天津市特变电工变压器有限公司,天津市津疆国际物流有限公司,100%
1,天津市特变电工变压器有限公司,特变电工天津智能科技有限公司,100%
0,天津市特种门窗厂,天津市欧迪机械加工制造厂,100%
0,天津市环欧半导体材料技术有限公司,内蒙古中环光伏材料有限公司,20.92054%
1,天津市环欧半导体材料技术有限公司,天津环欧国际硅材料有限公司,100%
2,天津市环欧半导体材料技术有限公司,天津市环智新能源技术有限公司,62%
3,天津市环欧半导体材料技术有限公司,无锡中环应用材料有限公司,96.2963%
0,天津市环球汽车配件有限公司,艾维昂（天津）科技有限公司,51%
0,天津环球磁卡股份有限公司,天津环球磁卡科技有限公司,100%
1,天津环球磁卡股份有限公司,天津环球化学科技有限公司.,100%
2,天津环球磁卡股份有限公司,天津渤海石化有限公司,100%
3,天津环球磁卡股份有限公司,重庆环球纸业有限公司,40%
4,天津环球磁卡股份有限公司,天津市磁卡广告传媒有限公司,9%
5,天津环球磁卡股份有限公司,天津市希隆典当行,10%
6,天津环球磁卡股份有限公司,天津通卡智能网络科技股份有限公司,14.73684%
7,天津环球磁卡股份有限公司,天津银海环球信息技术有限公司,5.8%
8,天津环球磁卡股份有限公司,国泰君安证券股份有限公司,-
9,天津环球磁卡股份有限公司,天津清源置业股份有限公司,6.13779%
10,天津环球磁卡股份有限公司,天津市南大科技实业发展有限公司,7.89474%
11,天津环球磁卡股份有限公司,华旭金卡股份有限公司,2.17457%
12,天津环球磁卡股份有限公司,中国光大银行股份有限公司,-
0,天津市环球镀锌钢管总厂,天津市沃尔特机械制造有限公司,49%
0,天津瑰都啦咪锅炉有限公司,河北瑰都啦咪神菱热能设备有限公司,27.66272%
1,天津瑰都啦咪锅炉有限公司,天津先楚世纪新能源设备有限公司,35%
0,天津甘泉集团有限公司,天津甘泉集团国际贸易有限公司,90.90909%
1,天津甘泉集团有限公司,天津甘泉集团天大地热供水工程有限公司,94.5%
2,天津甘泉集团有限公司,天津甘泉集团潜水电泵有限公司,90%
3,天津甘泉集团有限公司,天津甘泉集团电缆线材有限公司,51.02041%
0,天津田歌纺织有限公司,天津泰信资产管理有限责任公司,1.13429%
1,天津田歌纺织有限公司,天津棉棉电子商务股份有限公司,39.75904%
0,天津市电力公司,国网天津电力勘测设计咨询有限公司,100%
1,天津市电力公司,天津送变电工程有限公司,100%
2,天津市电力公司,天津电力工程监理有限公司,100%
3,天津市电力公司,国网天津招标有限公司,100%
4,天津市电力公司,天津津电智慧产业管理有限公司,100%
5,天津市电力公司,国网电动汽车服务（天津）有限公司,50%
6,天津市电力公司,天津市三源电力实业公司,100%
7,天津市电力公司,国网天津静海供电有限公司,53.37909%
8,天津市电力公司,天津津电产业管理有限公司,100%
9,天津市电力公司,天津思极科技有限公司,50%
10,天津市电力公司,国网（天津）综合能源服务有限公司,40%
11,天津市电力公司,天津电力交易中心有限公司,40%
12,天津市电力公司,河北丰宁抽水蓄能有限公司,5%
13,天津市电力公司,英大泰和财产保险股份有限公司,2%
14,天津市电力公司,天津静海鑫兴配售电有限公司,33.5%
15,天津市电力公司,英大泰和人寿保险股份有限公司,1.602%
0,天津市电机总厂,天津斯波泰克电机有限公司,100%
1,天津市电机总厂,天津斯波泰克潜没电泵有限公司,100%
0,天津电气传动设计研究所,天津天传电气有限公司,100%
1,天津电气传动设计研究所,天津天传电控配电有限公司,100%
2,天津电气传动设计研究所,天津天传电控设备检测有限公司,100%
3,天津电气传动设计研究所,天传（上海）检测有限公司,50%
4,天津电气传动设计研究所,天津天传电气传动有限公司,100%
5,天津电气传动设计研究所,天津市帅超科技园有限公司,100%
6,天津电气传动设计研究所,湖南传思智能装备有限责任公司,20%
7,天津电气传动设计研究所,国机财务有限责任公司,0.72667%
8,天津电气传动设计研究所,西门子电气传动有限公司,2%
9,天津电气传动设计研究所,西门子（天津）传动设备有限责任公司,2%
0,天津市电焊机总厂,天津市天焊电焊机销售中心,100%
0,天津百事可乐饮料有限公司,天津百通实业有限公司,100%
0,天津百利二通机械有限公司,天津沛衡五金弹簧有限公司,100%
0,天津市百利电气有限公司,天津市百利电气配套有限公司,100%
0,天津百利阳光环保设备有限公司,天津百利环保有限公司,100%
1,天津百利阳光环保设备有限公司,天津百利阳光生物科技有限公司,55%
2,天津百利阳光环保设备有限公司,百利环保科技（天津）有限公司,100%
3,天津百利阳光环保设备有限公司,天津市机电设备工程成套有限公司,100%
0,天津市百得纸业有限公司,上海箱聚科技股份有限公司,9%
1,天津市百得纸业有限公司,箱聚（天津）科技有限公司,10%
2,天津市百得纸业有限公司,天津裕得包装科技有限公司,80%
0,天津市益源钢板有限公司,天津渤钢十五号企业管理合伙企业（有限合伙）,-
0,天津市盛华软线电缆有限公司,天津市盛华软线电缆有限公司神木销售公司,51%
1,天津市盛华软线电缆有限公司,天津市盛华软线电缆山西销售有限公司,70.18%
2,天津市盛华软线电缆有限公司,天津市天软线缆销售有限公司,9%
0,天津盛象塑料管业有限公司,辽宁盛象塑料管业有限公司,100%
0,天津市直沽酿酒厂,天津日之出酿造有限公司,70%
1,天津市直沽酿酒厂,天津市天直酒业销售有限公司,81%
2,天津市直沽酿酒厂,天津直沽酿造有限公司,70%
3,天津市直沽酿酒厂,天津市天直恒通商贸有限责任公司,40%
4,天津市直沽酿酒厂,天津大直沽酒业有限公司,50%
0,天津石本食品工业有限公司,天津石本国际贸易有限公司,100%
0,天津市磨床总厂,天津天机磨床销售维修中心,100%
0,天津市神州通钢管有限公司,天津市亿强典当有限责任公司,47.78481%
1,天津市神州通钢管有限公司,嘉兴璞信五期投资合伙企业（有限合伙）,-
2,天津市神州通钢管有限公司,天津海清资产管理有限公司,25%
0,天津福克思工艺品有限公司,天津福克思壁炉制品有限公司,50%
0,天津市福彬通用机械设备有限公司,天津市福彬化工设备有限公司,10%
0,天津福臻工业装备有限公司,上海奥特博格汽车工程有限公司,100%
1,天津福臻工业装备有限公司,广东福臻工业装备有限公司,85%
2,天津福臻工业装备有限公司,天津哈工福臻机器人有限公司,100%
0,天津市禹神建筑防水材料有限公司,天津禹神节能保温材料有限公司,3.33333%
1,天津市禹神建筑防水材料有限公司,天津市禹神建筑防水工程有限公司,80%
0,天津市禹红建筑防水材料有限公司,天津市德生禹红防水工程有限公司,100%
0,天津市科教仪器厂,天津市才盛再就业服务有限公司,100%
1,天津市科教仪器厂,天津市才达人力资源管理有限公司,100%
2,天津市科教仪器厂,天津市瑞程焊接装备有限公司,100%
3,天津市科教仪器厂,天津市金茜劳务服务有限公司,100%
4,天津市科教仪器厂,天津市巨才人力资源开发服务有限公司,100%
0,天津科林自行车有限公司,天津诚晖自行车有限公司,65%
1,天津科林自行车有限公司,天津赛克新能源有限公司,100%
2,天津科林自行车有限公司,无锡赛克车业科技有限公司,52.5%
0,天津市科达车料制品厂,天津诚晖自行车有限公司,35%
0,天津市立孚光电线缆开发有限公司,武汉立孚光电网络设备有限公司,75%
0,天津市第一日用化学厂,天津市卡曼化学有限公司,42.79808%
1,天津市第一日用化学厂,天津市天姿日用化学有限公司,20%
0,天津市第二机床有限公司,天津天广创信科技有限公司,55%
0,天津市第二毛条厂,天津市天羊纺织有限公司,8.66667%
0,天津市第二继电器厂,天津市第二继电器厂经理部,100%
0,天津市第二锻压机床厂,天津市北辰区银河喷漆厂,100%
0,天津市第六电器开关厂,天津市德邦电气有限责任公司,82.6%
0,天津红日药业股份有限公司,海南龙圣堂制药有限公司,100%
1,天津红日药业股份有限公司,北京超思电子技术有限责任公司,100%
2,天津红日药业股份有限公司,天津博广医健生物科技发展有限公司,100%
3,天津红日药业股份有限公司,天津东方康圣健康管理有限公司,100%
4,天津红日药业股份有限公司,天津红日金博达生物技术有限公司,100%
5,天津红日药业股份有限公司,天津红日康仁堂药业有限公司,96.73913%
6,天津红日药业股份有限公司,北京康仁堂药业有限公司,100%
7,天津红日药业股份有限公司,湖州展望药业有限公司,100%
8,天津红日药业股份有限公司,正康医疗科技有限公司,100%
9,天津红日药业股份有限公司,北京柘量投资中心（有限合伙）,23.69668%
10,天津红日药业股份有限公司,北京柘益投资中心（有限合伙）,18.51852%
11,天津红日药业股份有限公司,天津现代创新中药科技有限公司,16.66667%
12,天津红日药业股份有限公司,天津天以生物医药股权投资基金有限公司,29.97003%
13,天津红日药业股份有限公司,湖北亿诺瑞生物制药有限公司,93.51233%
14,天津红日药业股份有限公司,天以红日医药科技发展（天津）有限公司,90%
15,天津红日药业股份有限公司,北京三有利康细胞科技有限公司,30.00058%
16,天津红日药业股份有限公司,兰州汶河医疗器械研制开发有限公司,60%
17,天津红日药业股份有限公司,泰诺瑞（天津）生物科技有限责任公司,75%
18,天津红日药业股份有限公司,天津知百草医药科技发展有限公司,10%
19,天津红日药业股份有限公司,天津红日健达康医药科技有限公司,12.5%
0,天津纺织机械厂,天津宝恒锭翼有限公司,100%
1,天津纺织机械厂,天津市广鹏机械制造有限公司,100%
2,天津纺织机械厂,天津天纺机钢材改制有限公司,100%
3,天津纺织机械厂,天津纺织机械厂修配加工厂,100%
4,天津纺织机械厂,天津睿鼎之都资产管理有限公司,100%
5,天津纺织机械厂,天津国能津纺天然气科技有限公司,49%
6,天津纺织机械厂,天津市天龙工具有限公司,100%
7,天津纺织机械厂,天津纺织机械厂配件厂,100%
8,天津纺织机械厂,天津永利宇轩机械设备有限公司,8%
0,天津美伦医药集团有限公司,海南永生南药研究开发有限公司,100%
1,天津美伦医药集团有限公司,海南美伦永生投资发展有限公司,100%
2,天津美伦医药集团有限公司,海南木色香岛投资发展有限公司,100%
3,天津美伦医药集团有限公司,天津美伦国际贸易有限公司,60%
4,天津美伦医药集团有限公司,天津普兰娜天然植物化妆品集团有限公司,100%
0,天津美式家具有限公司,瑞森厨柜（天津）有限公司,56%
0,天津美迪亚影像材料有限公司,天津正本感光无损检测材料有限公司,100%
0,天津耀皮玻璃有限公司,滦州市小川玻璃硅砂有限公司,35.00917%
0,天津联博化工股份有限公司,鄂尔多斯市联博化工有限责任公司,77.5%
1,天津联博化工股份有限公司,天津博利明科技有限公司,40%
2,天津联博化工股份有限公司,天津摩根坤德高新科技发展有限公司,3%
3,天津联博化工股份有限公司,联博智造（天津）科技有限公司,100%
4,天津联博化工股份有限公司,沧州泽泰化工产品有限责任公司,100%
5,天津联博化工股份有限公司,天津正行碳源化工有限责任公司,100%
0,天津市肉类联合加工厂,天津市浦英机械有限公司,100%
1,天津市肉类联合加工厂,沧州通迎农业科技有限公司,50%
2,天津市肉类联合加工厂,天津迎宾食品有限公司,54.54546%
3,天津市肉类联合加工厂,沧州春兴农业科技有限公司,51%
4,天津市肉类联合加工厂,天津金港滨餐饮服务有限公司,25%
0,天津市胜奥精密冲压技术有限公司,天津小泉精密金属制品有限公司,30%
0,天津腾达集团有限公司,天津腾达小额贷款有限公司,59.28854%
1,天津腾达集团有限公司,天津腾达恒信置业投资有限公司,100%
2,天津腾达集团有限公司,天津武清村镇银行股份有限公司,4.09207%
0,天津市臣涛精密机械设备有限公司,天津臣涛天之韵科技发展有限公司,80%
1,天津市臣涛精密机械设备有限公司,河南臣涛精密机械科技有限公司,100%
2,天津市臣涛精密机械设备有限公司,雅利涞（天津）刀具技术服务有限公司,70%
3,天津市臣涛精密机械设备有限公司,天津宝坻浦发村镇银行股份有限公司,5%
4,天津市臣涛精密机械设备有限公司,天津宝利丰汽车部件有限公司,60%
0,天津市自来水集团有限公司,天津市自来水集团津南水务有限公司,100%
1,天津市自来水集团有限公司,天津津水房地产开发有限公司,100%
2,天津市自来水集团有限公司,天津市自来水集团静海水务有限公司,95.61%
3,天津市自来水集团有限公司,天津市华泽给水工程科技开发有限公司,100%
4,天津市自来水集团有限公司,天津津淼净水技术有限公司,100%
5,天津市自来水集团有限公司,天津市华澄供水工程技术有限公司,51%
6,天津市自来水集团有限公司,天津市津水赛恩仪表有限公司,10%
7,天津市自来水集团有限公司,天津中法芥园水务有限公司,47.94378%
8,天津市自来水集团有限公司,天津建联工程咨询有限公司,6.32911%
9,天津市自来水集团有限公司,天津城市一卡通有限公司,3.33333%
0,天津航空机电有限公司,天津天利航空机电有限公司,75%
1,天津航空机电有限公司,中航表面处理技术（天津）有限公司,34%
0,天津航联迪克科技有限公司,四川基航汇智科技有限公司,100%
1,天津航联迪克科技有限公司,青岛海联通达智能科技有限公司,51%
0,天津艺虹印刷发展有限公司,内蒙古艺虹印刷包装有限公司,100%
1,天津艺虹印刷发展有限公司,内蒙古盛都包装有限责任公司,100%
2,天津艺虹印刷发展有限公司,齐齐哈尔艺虹纸制品有限公司,100%
3,天津艺虹印刷发展有限公司,艺虹包装（芜湖）有限公司,100%
4,天津艺虹印刷发展有限公司,安徽尚美包装有限公司,100%
5,天津艺虹印刷发展有限公司,宁夏艺虹智能包装科技有限公司,100%
6,天津艺虹印刷发展有限公司,巴彦淖尔艺虹包装有限公司,100%
7,天津艺虹印刷发展有限公司,艺虹包装（山东）有限公司,100%
8,天津艺虹印刷发展有限公司,齐齐哈尔艺虹纸制品有限公司,100%
0,天津市芦台利华塑料厂,天津郁美净集团艾贝丽特化妆品有限公司,10%
1,天津市芦台利华塑料厂,联合塑胶制品（天津）有限公司,29%
2,天津市芦台利华塑料厂,天津盛合利华科技有限公司,5%
0,天津荣亨集团股份有限公司,天津市宁河区精联商贸有限公司,41.83062%
1,天津荣亨集团股份有限公司,天津市芦台石油设备有限公司,100%
2,天津荣亨集团股份有限公司,天津亚太明珠科技有限公司,100%
3,天津荣亨集团股份有限公司,天津新潮机电设备有限公司,75%
4,天津荣亨集团股份有限公司,天津荣亨物流有限公司,100%
5,天津荣亨集团股份有限公司,天津天浩成国际贸易有限公司,100%
6,天津荣亨集团股份有限公司,天津市宏浩达国际贸易有限公司,100%
0,天津荣康肠衣有限公司,天津旭康肠衣有限公司,100%
0,天津药业集团有限公司,天津万宁保健品有限公司,91.19383%
1,天津药业集团有限公司,天津金耀集团天药销售有限公司,90%
2,天津药业集团有限公司,天津金耀物流有限公司,100%
3,天津药业集团有限公司,天津金耀氨基酸有限公司,90.39203%
4,天津药业集团有限公司,天津药业研究院股份有限公司,75.61%
5,天津药业集团有限公司,北京华众恩康医药技术有限公司,69.99993%
6,天津药业集团有限公司,天津北方人才港股份有限公司,4.57317%
7,天津药业集团有限公司,天津金耀生物科技有限公司,23.89184%
8,天津药业集团有限公司,天津国际经济贸易展览中心有限公司,4.63577%
9,天津药业集团有限公司,天津华信企业管理发展有限公司,40%
10,天津药业集团有限公司,天津市医药集团技术发展有限公司,67%
11,天津药业集团有限公司,天津金耀药业有限公司,19%
12,天津药业集团有限公司,天津医药集团财务有限公司,15%
13,天津药业集团有限公司,津药药业股份有限公司,50.58%
0,天津药业集团新郑股份有限公司,遂成生物科技有限公司,80%
1,天津药业集团新郑股份有限公司,郑州致和药业有限公司,100%
2,天津药业集团新郑股份有限公司,遂成医药物流有限公司,100%
0,天津药物研究院药业有限公司,天津市亨必达化学合成物有限公司,100%
1,天津药物研究院药业有限公司,天津康鸿医药科技发展有限公司,16.67%
2,天津药物研究院药业有限公司,海南立欧药业有限公司,50%
3,天津药物研究院药业有限公司,天津泰普药品科技发展有限公司,54.92%
4,天津药物研究院药业有限公司,天津泰普制药有限公司,100%
5,天津药物研究院药业有限公司,哈尔滨市汉博生物科技有限公司,8.78735%
6,天津药物研究院药业有限公司,天津天源特医食品有限公司,100%
0,天津莱特化工有限公司,天津大港油田莱特石油化工股份合作公司,100%
0,天津市裕民燃气表具有限公司,天津市众元天然气工程有限公司,4.23998%
0,天津市西青经济开发区燃气公司,天津市赛达水务有限公司,100%
1,天津市西青经济开发区燃气公司,天津市赛达管道工程有限公司,100%
2,天津市西青经济开发区燃气公司,华能赛达（天津）综合能源服务有限责任公司,49%
0,天津赛恩能源技术有限公司,天津润阳软件技术有限公司,100%
0,天津赛瑞机器设备有限公司,天津赛瑞伟业装备技术有限公司,51%
0,天津赛象科技股份有限公司,天津赛象融通小额贷款有限公司,50%
1,天津赛象科技股份有限公司,天津赛象商业保理有限公司,100%
2,天津赛象科技股份有限公司,辰云（天津）信息技术有限公司,100%
3,天津赛象科技股份有限公司,天津赛象商贸有限公司,100%
4,天津赛象科技股份有限公司,广州市井源机电设备有限公司,76.06763%
5,天津赛象科技股份有限公司,天津赛象机电工程有限公司,100%
6,天津赛象科技股份有限公司,赛象信诚国际融资租赁有限公司,75%
7,天津赛象科技股份有限公司,天津赛象云科技有限公司,100%
8,天津赛象科技股份有限公司,北京京城智通机器人科技有限公司,4.25532%
9,天津赛象科技股份有限公司,广州赛象科技有限公司,100%
0,天津市赛远保健品有限公司,天津天纺时尚舞台服饰有限公司,3%
0,天津起重设备有限公司,天津市起重设备四厂,100%
